jid,formation_energy_peratom,target,num_atoms
JVASP-108844,-2.11802,-2.11802,10
JVASP-108866,-0.88516,-0.88516,8
JVASP-108878,0.13102,0.13102,4
JVASP-108879,-0.76363,-0.76363,8
JVASP-108888,-0.2319,-0.2319,4
JVASP-108892,-1.77101,-1.77101,6
JVASP-108900,-2.16646,-2.16646,10
JVASP-108907,-1.14838,-1.14838,5
JVASP-108914,-0.0807,-0.0807,5
JVASP-108934,-0.03128,-0.03128,4
JVASP-108948,-0.6724,-0.6724,9
JVASP-108973,-2.51034,-2.51034,10
JVASP-108978,-2.6416,-2.6416,10
JVASP-10898,-1.27199,-1.27199,13
JVASP-108995,-1.60159,-1.60159,10
JVASP-109002,-1.10703,-1.10703,10
JVASP-109003,-1.24378,-1.24378,10
JVASP-109010,-1.07126,-1.07126,7
JVASP-109018,-3.16075,-3.16075,5
JVASP-109027,0.09182,0.09182,4
JVASP-109044,-0.29296,-0.29296,8
JVASP-10908,-3.6191,-3.6191,13
JVASP-109102,-2.90754,-2.90754,9
JVASP-109112,-0.64864,-0.64864,5
JVASP-109119,-0.85061,-0.85061,10
JVASP-109120,-2.77643,-2.77643,10
JVASP-10913,-1.55685,-1.55685,18
JVASP-10914,-3.05015,-3.05015,12
JVASP-10915,-1.32236,-1.32236,18
JVASP-10916,-2.39203,-2.39203,14
JVASP-109165,-1.54289,-1.54289,10
JVASP-109172,-0.44235,-0.44235,6
JVASP-109174,-1.04303,-1.04303,8
JVASP-109194,-0.31624,-0.31624,7
JVASP-109207,-0.13202,-0.13202,8
JVASP-109218,-2.23798,-2.23798,9
JVASP-109224,-1.53829,-1.53829,5
JVASP-109250,-0.91872,-0.91872,10
JVASP-109257,-0.95458,-0.95458,10
JVASP-10926,-1.85162,-1.85162,14
JVASP-109267,-0.62315,-0.62315,4
JVASP-10927,-2.70145,-2.70145,18
JVASP-109296,-0.37603,-0.37603,4
JVASP-109310,-0.35443,-0.35443,4
JVASP-109331,-0.81938,-0.81938,8
JVASP-109336,-3.17037,-3.17037,10
JVASP-109358,-0.80806,-0.80806,8
JVASP-109371,-0.47313,-0.47313,6
JVASP-109375,-1.00488,-1.00488,10
JVASP-109394,-1.75312,-1.75312,4
JVASP-109409,-0.55672,-0.55672,6
JVASP-109417,-2.48747,-2.48747,5
JVASP-109449,-1.28761,-1.28761,10
JVASP-109452,-0.72099,-0.72099,10
JVASP-109459,-2.58993,-2.58993,10
JVASP-109477,-1.43808,-1.43808,10
JVASP-10948,-2.58407,-2.58407,14
JVASP-109507,0.13424,0.13424,4
JVASP-109515,0.05664,0.05664,4
JVASP-109545,-0.95506,-0.95506,5
JVASP-109549,-0.02996,-0.02996,4
JVASP-109554,-0.19372,-0.19372,4
JVASP-109566,-0.06808,-0.06808,6
JVASP-109583,0.21499,0.21499,4
JVASP-109584,-0.49754,-0.49754,4
JVASP-109586,0.01757,0.01757,4
JVASP-109592,-0.26441,-0.26441,8
JVASP-109596,0.17289,0.17289,8
JVASP-109602,0.01097,0.01097,4
JVASP-109631,-1.25695,-1.25695,6
JVASP-109633,0.14498,0.14498,4
JVASP-109640,-1.86664,-1.86664,7
JVASP-109647,-0.33846,-0.33846,5
JVASP-109673,-0.11982,-0.11982,8
JVASP-109685,-0.08491,-0.08491,6
JVASP-109702,-0.49094,-0.49094,7
JVASP-109709,-0.37404,-0.37404,8
JVASP-109717,-0.04442,-0.04442,8
JVASP-109721,-1.42617,-1.42617,4
JVASP-109727,-2.93002,-2.93002,5
JVASP-109734,-0.48517,-0.48517,7
JVASP-10977,-1.48766,-1.48766,16
JVASP-10978,-1.48174,-1.48174,16
JVASP-109791,0.12062,0.12062,5
JVASP-109796,-0.04576,-0.04576,2
JVASP-109797,-0.59142,-0.59142,8
JVASP-109801,-1.01804,-1.01804,7
JVASP-109803,0.06532,0.06532,6
JVASP-109808,-0.49901,-0.49901,9
JVASP-109811,-2.21144,-2.21144,10
JVASP-109817,-2.05482,-2.05482,10
JVASP-109821,-2.65153,-2.65153,10
JVASP-109845,-1.53965,-1.53965,10
JVASP-109855,-2.04194,-2.04194,10
JVASP-109895,-2.22412,-2.22412,10
JVASP-109898,-2.18408,-2.18408,10
JVASP-109905,-1.73634,-1.73634,6
JVASP-109918,-2.32086,-2.32086,5
JVASP-109923,-0.33678,-0.33678,4
JVASP-109950,-0.10234,-0.10234,4
JVASP-109954,0.16021,0.16021,4
JVASP-109956,-0.03078,-0.03078,4
JVASP-109960,-0.49304,-0.49304,4
JVASP-109974,-0.21786,-0.21786,4
JVASP-110003,-0.15175,-0.15175,4
JVASP-110007,0.09002,0.09002,4
JVASP-110008,0.08826,0.08826,4
JVASP-11001,-3.18182,-3.18182,16
JVASP-110017,-0.29074,-0.29074,8
JVASP-110018,-0.55028,-0.55028,4
JVASP-11002,-3.33692,-3.33692,12
JVASP-110032,-0.43134,-0.43134,4
JVASP-110090,-0.27731,-0.27731,9
JVASP-110092,-0.41529,-0.41529,6
JVASP-110119,-0.56538,-0.56538,10
JVASP-110170,-0.45579,-0.45579,4
JVASP-11019,-1.49163,-1.49163,16
JVASP-110195,-1.03857,-1.03857,6
JVASP-110196,-0.59369,-0.59369,10
JVASP-110205,-1.24491,-1.24491,7
JVASP-110237,-0.36413,-0.36413,10
JVASP-110262,-0.22037,-0.22037,6
JVASP-110292,-0.22319,-0.22319,4
JVASP-110302,0.17629,0.17629,3
JVASP-110304,-0.27836,-0.27836,10
JVASP-110313,-1.47202,-1.47202,4
JVASP-110319,-2.29373,-2.29373,8
JVASP-110325,-2.06754,-2.06754,8
JVASP-110340,-2.69254,-2.69254,10
JVASP-110341,-1.83034,-1.83034,10
JVASP-110349,-2.28251,-2.28251,10
JVASP-110359,-2.15596,-2.15596,10
JVASP-110368,-1.56204,-1.56204,10
JVASP-11037,-1.82011,-1.82011,16
JVASP-110375,-2.80329,-2.80329,10
JVASP-110381,-0.94548,-0.94548,10
JVASP-110400,-1.52305,-1.52305,5
JVASP-110402,0.17172,0.17172,4
JVASP-110409,-2.04441,-2.04441,5
JVASP-11043,-1.69596,-1.69596,16
JVASP-110430,-0.00877,-0.00877,4
JVASP-110431,0.01786,0.01786,8
JVASP-110454,-0.34165,-0.34165,8
JVASP-110456,-0.46649,-0.46649,4
JVASP-110460,0.01381,0.01381,4
JVASP-110463,0.02818,0.02818,2
JVASP-110482,-0.4078,-0.4078,4
JVASP-110487,-0.80628,-0.80628,10
JVASP-110510,-2.71443,-2.71443,10
JVASP-110520,-1.19077,-1.19077,10
JVASP-110522,0.00667,0.00667,2
JVASP-11053,-1.94928,-1.94928,18
JVASP-110530,-1.02993,-1.02993,6
JVASP-110555,-0.52986,-0.52986,10
JVASP-110560,-1.84669,-1.84669,6
JVASP-110565,-0.34359,-0.34359,8
JVASP-110589,-0.08429,-0.08429,6
JVASP-110593,-0.60279,-0.60279,6
JVASP-110651,-1.15462,-1.15462,10
JVASP-110679,-1.5811,-1.5811,10
JVASP-11068,-1.17786,-1.17786,10
JVASP-11069,-2.49081,-2.49081,12
JVASP-110702,-1.32963,-1.32963,10
JVASP-110704,-0.84518,-0.84518,10
JVASP-110730,-2.68168,-2.68168,6
JVASP-11074,-1.24123,-1.24123,16
JVASP-110740,-0.00476,-0.00476,2
JVASP-110771,-0.42524,-0.42524,4
JVASP-110781,-0.37924,-0.37924,4
JVASP-110793,0.00024,0.00024,1
JVASP-110801,0.09243,0.09243,4
JVASP-110811,-0.28133,-0.28133,4
JVASP-110820,-0.35352,-0.35352,4
JVASP-110828,-0.04499,-0.04499,4
JVASP-110868,-2.33058,-2.33058,5
JVASP-110884,-0.6406,-0.6406,4
JVASP-110895,-0.21528,-0.21528,8
JVASP-110908,-1.32482,-1.32482,9
JVASP-110932,-0.45545,-0.45545,9
JVASP-110960,-0.20172,-0.20172,6
JVASP-110964,-0.10563,-0.10563,5
JVASP-110966,-0.42096,-0.42096,6
JVASP-110986,-0.4736,-0.4736,6
JVASP-110994,-1.17875,-1.17875,3
JVASP-110996,-3.1142,-3.1142,7
JVASP-110997,-2.9359,-2.9359,7
JVASP-111003,-0.87986,-0.87986,5
JVASP-111022,-0.57285,-0.57285,5
JVASP-111024,-2.3313,-2.3313,6
JVASP-111027,-0.65134,-0.65134,8
JVASP-111040,-0.06111,-0.06111,8
JVASP-111050,0.13589,0.13589,2
JVASP-111112,-0.05615,-0.05615,4
JVASP-111142,-2.67369,-2.67369,10
JVASP-111149,-1.47116,-1.47116,8
JVASP-111205,-0.86299,-0.86299,10
JVASP-111207,-1.68017,-1.68017,10
JVASP-111251,-0.19323,-0.19323,4
JVASP-111275,-0.1582,-0.1582,4
JVASP-111282,-0.0958,-0.0958,4
JVASP-111298,-0.01979,-0.01979,4
JVASP-111301,-0.70417,-0.70417,4
JVASP-11132,-1.92635,-1.92635,12
JVASP-111336,-0.70796,-0.70796,8
JVASP-111346,0.0173,0.0173,3
JVASP-111349,-1.44294,-1.44294,10
JVASP-11135,-2.45671,-2.45671,10
JVASP-111378,-0.50795,-0.50795,6
JVASP-111379,0.07492,0.07492,4
JVASP-111380,-0.31883,-0.31883,6
JVASP-111382,-0.52888,-0.52888,8
JVASP-111383,-0.40889,-0.40889,3
JVASP-111399,-3.09826,-3.09826,9
JVASP-111400,-1.11241,-1.11241,10
JVASP-111440,-0.57963,-0.57963,22
JVASP-111452,-0.25901,-0.25901,29
JVASP-111483,-2.4932,-2.4932,22
JVASP-111488,-3.48015,-3.48015,12
JVASP-111504,-0.73035,-0.73035,11
JVASP-111520,-0.00457,-0.00457,12
JVASP-111540,-1.98982,-1.98982,28
JVASP-111577,-2.3819,-2.3819,12
JVASP-11158,-2.2246,-2.2246,18
JVASP-111606,-0.90823,-0.90823,12
JVASP-111627,-2.09186,-2.09186,16
JVASP-111634,-2.75992,-2.75992,20
JVASP-11166,-0.99646,-0.99646,14
JVASP-111673,-0.35458,-0.35458,16
JVASP-11168,-3.30143,-3.30143,12
JVASP-111686,-0.61799,-0.61799,24
JVASP-111697,-1.33656,-1.33656,24
JVASP-111721,-0.1156,-0.1156,16
JVASP-111768,-0.72733,-0.72733,14
JVASP-111784,-0.05029,-0.05029,21
JVASP-111787,-2.02832,-2.02832,18
JVASP-111795,-0.6497,-0.6497,20
JVASP-111808,-0.63214,-0.63214,11
JVASP-111820,0.02594,0.02594,16
JVASP-111827,-0.13053,-0.13053,12
JVASP-11183,-3.16319,-3.16319,12
JVASP-111850,-0.34243,-0.34243,18
JVASP-111885,-1.6199,-1.6199,12
JVASP-111886,-1.88877,-1.88877,24
JVASP-111902,-2.291,-2.291,22
JVASP-111940,-2.05535,-2.05535,12
JVASP-111962,-1.78626,-1.78626,15
JVASP-111975,-2.59815,-2.59815,18
JVASP-111986,-2.62928,-2.62928,18
JVASP-111989,-1.87029,-1.87029,24
JVASP-111993,-2.2927,-2.2927,28
JVASP-112001,-0.00376,-0.00376,17
JVASP-112002,-0.20476,-0.20476,20
JVASP-112007,-0.29643,-0.29643,42
JVASP-112008,-0.48556,-0.48556,32
JVASP-112011,-0.37738,-0.37738,36
JVASP-112017,0.09698,0.09698,21
JVASP-112022,-0.36434,-0.36434,30
JVASP-112029,-0.74792,-0.74792,13
JVASP-112032,-0.29711,-0.29711,24
JVASP-112053,0.06183,0.06183,42
JVASP-112057,-0.13893,-0.13893,32
JVASP-112066,-0.48678,-0.48678,22
JVASP-112067,0.09333,0.09333,18
JVASP-112071,0.01268,0.01268,25
JVASP-112087,-0.501,-0.501,22
JVASP-112118,-0.34745,-0.34745,34
JVASP-112122,-0.74328,-0.74328,18
JVASP-112125,-0.54789,-0.54789,38
JVASP-112131,-0.38607,-0.38607,31
JVASP-112138,-0.37205,-0.37205,34
JVASP-112147,-0.75068,-0.75068,16
JVASP-112151,-0.70892,-0.70892,19
JVASP-112156,-0.78577,-0.78577,16
JVASP-112158,-0.71226,-0.71226,19
JVASP-112164,-0.86265,-0.86265,10
JVASP-112216,-0.26644,-0.26644,37
JVASP-112224,-0.44716,-0.44716,58
JVASP-112234,-0.30506,-0.30506,60
JVASP-112252,-0.24925,-0.24925,52
JVASP-112269,-0.45428,-0.45428,14
JVASP-112282,-1.76735,-1.76735,18
JVASP-112284,-1.38835,-1.38835,18
JVASP-112294,-0.84926,-0.84926,20
JVASP-112300,-0.50418,-0.50418,16
JVASP-112305,-1.6961,-1.6961,24
JVASP-112342,-1.51292,-1.51292,14
JVASP-112351,-0.61653,-0.61653,21
JVASP-112375,-0.22328,-0.22328,12
JVASP-112413,-1.95494,-1.95494,26
JVASP-112430,-2.38014,-2.38014,12
JVASP-112437,-1.88726,-1.88726,22
JVASP-112464,-0.72489,-0.72489,12
JVASP-112465,-0.21283,-0.21283,12
JVASP-112480,-1.65671,-1.65671,15
JVASP-112482,-0.5274,-0.5274,13
JVASP-112486,-2.38202,-2.38202,14
JVASP-112516,-0.7355,-0.7355,20
JVASP-112530,-0.0636,-0.0636,19
JVASP-112578,-0.88811,-0.88811,28
JVASP-112621,-0.28591,-0.28591,18
JVASP-112632,-2.49718,-2.49718,18
JVASP-112659,-3.25205,-3.25205,20
JVASP-11266,-1.54082,-1.54082,13
JVASP-112662,-3.28466,-3.28466,20
JVASP-112678,-0.29773,-0.29773,14
JVASP-112713,-1.71773,-1.71773,14
JVASP-112715,-2.0541,-2.0541,24
JVASP-11272,-2.59205,-2.59205,10
JVASP-11273,-1.45037,-1.45037,10
JVASP-112732,-0.11699,-0.11699,20
JVASP-112773,-1.75695,-1.75695,30
JVASP-112785,-3.41563,-3.41563,28
JVASP-112795,-1.68484,-1.68484,24
JVASP-112812,-2.61098,-2.61098,18
JVASP-112818,-1.49087,-1.49087,12
JVASP-112822,-2.21904,-2.21904,19
JVASP-112823,-1.66079,-1.66079,15
JVASP-112847,-2.09849,-2.09849,14
JVASP-112864,-1.89938,-1.89938,24
JVASP-11287,-0.67849,-0.67849,16
JVASP-112878,-0.9923,-0.9923,15
JVASP-112881,-0.61991,-0.61991,15
JVASP-112882,-2.62285,-2.62285,14
JVASP-112888,-1.4858,-1.4858,20
JVASP-11289,-1.25922,-1.25922,19
JVASP-112896,-0.34382,-0.34382,16
JVASP-112924,-2.5411,-2.5411,12
JVASP-11293,-1.55872,-1.55872,14
JVASP-112956,-2.37601,-2.37601,24
JVASP-112957,-0.22345,-0.22345,22
JVASP-112959,0.06474,0.06474,24
JVASP-112983,-2.18438,-2.18438,30
JVASP-112985,-1.38767,-1.38767,28
JVASP-113035,-2.24702,-2.24702,24
JVASP-113044,-0.18173,-0.18173,12
JVASP-113045,-0.78675,-0.78675,12
JVASP-113049,-2.08595,-2.08595,14
JVASP-113060,-0.42409,-0.42409,11
JVASP-113092,-1.86447,-1.86447,23
JVASP-11311,-3.47993,-3.47993,14
JVASP-113123,-0.80802,-0.80802,14
JVASP-113127,-2.64725,-2.64725,17
JVASP-113134,-0.87161,-0.87161,14
JVASP-113150,-2.47186,-2.47186,22
JVASP-113155,-2.46127,-2.46127,28
JVASP-113169,-0.54556,-0.54556,26
JVASP-113179,-2.11266,-2.11266,20
JVASP-113200,-2.09509,-2.09509,22
JVASP-113217,-2.45469,-2.45469,30
JVASP-113218,-1.84637,-1.84637,22
JVASP-113244,-1.87818,-1.87818,24
JVASP-113259,-2.24212,-2.24212,22
JVASP-113430,-1.68219,-1.68219,3
JVASP-113470,1.90827,1.90827,2
JVASP-113473,-1.33377,-1.33377,3
JVASP-113480,-1.37354,-1.37354,3
JVASP-113488,-1.46175,-1.46175,2
JVASP-113505,-0.50428,-0.50428,4
JVASP-113539,0.1124,0.1124,5
JVASP-113553,-0.0288,-0.0288,3
JVASP-113557,-1.59478,-1.59478,3
JVASP-113565,-0.3863,-0.3863,3
JVASP-113568,0.52582,0.52582,3
JVASP-113570,-0.02535,-0.02535,3
JVASP-113580,2.80622,2.80622,3
JVASP-113592,-0.55847,-0.55847,3
JVASP-113616,-1.24275,-1.24275,3
JVASP-11362,-0.63979,-0.63979,12
JVASP-113640,0.16459,0.16459,4
JVASP-113651,-2.46924,-2.46924,4
JVASP-113679,-1.70619,-1.70619,5
JVASP-11369,-0.18524,-0.18524,17
JVASP-113719,-1.83274,-1.83274,4
JVASP-11375,-1.09431,-1.09431,16
JVASP-113750,-0.41024,-0.41024,4
JVASP-11377,-1.15319,-1.15319,16
JVASP-11384,-0.38063,-0.38063,12
JVASP-11388,-2.2813,-2.2813,18
JVASP-11395,-0.13654,-0.13654,16
JVASP-113963,0.63128,0.63128,3
JVASP-113977,0.53186,0.53186,4
JVASP-11399,-0.63598,-0.63598,14
JVASP-113995,-0.86959,-0.86959,6
JVASP-114013,-1.64053,-1.64053,3
JVASP-114015,-0.77035,-0.77035,2
JVASP-114029,-0.99395,-0.99395,3
JVASP-114030,0.35442,0.35442,3
JVASP-114040,-1.95813,-1.95813,4
JVASP-114043,-0.08234,-0.08234,3
JVASP-11405,-1.77334,-1.77334,14
JVASP-114050,-0.82386,-0.82386,4
JVASP-114092,-0.64584,-0.64584,3
JVASP-114097,-0.72588,-0.72588,3
JVASP-114099,-0.60044,-0.60044,3
JVASP-114103,-0.13166,-0.13166,3
JVASP-114106,-0.45513,-0.45513,5
JVASP-114128,0.47266,0.47266,3
JVASP-114130,0.83303,0.83303,3
JVASP-114146,-0.18482,-0.18482,4
JVASP-114147,0.17887,0.17887,5
JVASP-114157,-0.86394,-0.86394,3
JVASP-114159,-1.3585,-1.3585,5
JVASP-114162,0.04758,0.04758,4
JVASP-114180,-0.28003,-0.28003,5
JVASP-114205,-1.87458,-1.87458,6
JVASP-114210,0.18448,0.18448,3
JVASP-114253,0.10077,0.10077,4
JVASP-114311,0.08859,0.08859,4
JVASP-114314,-0.05728,-0.05728,2
JVASP-114324,-0.71578,-0.71578,3
JVASP-114327,-0.42702,-0.42702,3
JVASP-114329,-0.91803,-0.91803,3
JVASP-114335,-0.69695,-0.69695,5
JVASP-11434,-0.66263,-0.66263,17
JVASP-114347,-0.31058,-0.31058,4
JVASP-114351,-1.35589,-1.35589,3
JVASP-114391,0.55334,0.55334,3
JVASP-114417,1.40151,1.40151,3
JVASP-11442,-0.17615,-0.17615,19
JVASP-114421,0.19322,0.19322,3
JVASP-114425,-1.39158,-1.39158,6
JVASP-114430,-0.61651,-0.61651,3
JVASP-114455,1.48256,1.48256,3
JVASP-114458,0.73366,0.73366,3
JVASP-114482,1.62039,1.62039,3
JVASP-114489,0.93716,0.93716,3
JVASP-1145,-2.08827,-2.08827,2
JVASP-114501,-2.44889,-2.44889,5
JVASP-114529,-0.66478,-0.66478,3
JVASP-114534,-2.32446,-2.32446,4
JVASP-114583,-0.65376,-0.65376,3
JVASP-114601,0.53551,0.53551,3
JVASP-114640,0.5871,0.5871,3
JVASP-114645,0.28381,0.28381,3
JVASP-114658,0.13378,0.13378,3
JVASP-114665,1.3256,1.3256,4
JVASP-114679,1.44447,1.44447,4
JVASP-114690,1.68641,1.68641,3
JVASP-114713,0.28093,0.28093,2
JVASP-114746,-1.58475,-1.58475,4
JVASP-114773,-0.36103,-0.36103,3
JVASP-114790,-0.58837,-0.58837,3
JVASP-114793,-0.81367,-0.81367,3
JVASP-114800,0.45999,0.45999,3
JVASP-114803,0.50731,0.50731,3
JVASP-114809,-0.23505,-0.23505,3
JVASP-114821,0.03544,0.03544,3
JVASP-11483,-1.31279,-1.31279,14
JVASP-114881,0.51207,0.51207,3
JVASP-114885,-0.48308,-0.48308,4
JVASP-114892,1.77225,1.77225,3
JVASP-114900,-0.46055,-0.46055,4
JVASP-114918,-0.25112,-0.25112,3
JVASP-114926,-0.85903,-0.85903,3
JVASP-114928,-2.74699,-2.74699,6
JVASP-114949,0.13632,0.13632,3
JVASP-11495,-1.27461,-1.27461,18
JVASP-114954,-0.38572,-0.38572,4
JVASP-114957,-0.33622,-0.33622,4
JVASP-114976,-0.20239,-0.20239,4
JVASP-115006,1.28118,1.28118,3
JVASP-115010,0.36639,0.36639,4
JVASP-115013,0.36069,0.36069,2
JVASP-115027,-0.59464,-0.59464,3
JVASP-115038,0.1011,0.1011,3
JVASP-115044,-0.16159,-0.16159,3
JVASP-115045,-0.05918,-0.05918,3
JVASP-115053,0.00697,0.00697,3
JVASP-115069,-1.5979,-1.5979,5
JVASP-115081,-1.68295,-1.68295,4
JVASP-115086,-2.70175,-2.70175,4
JVASP-115104,-0.09743,-0.09743,3
JVASP-115107,-0.22251,-0.22251,3
JVASP-115108,-0.42231,-0.42231,3
JVASP-115109,-0.95016,-0.95016,6
JVASP-115137,-0.18555,-0.18555,3
JVASP-115157,-0.23548,-0.23548,2
JVASP-115158,0.06705,0.06705,3
JVASP-115187,0.39281,0.39281,2
JVASP-115197,-1.33378,-1.33378,4
JVASP-11521,-1.85687,-1.85687,16
JVASP-115223,-1.00641,-1.00641,3
JVASP-115225,-2.48472,-2.48472,2
JVASP-115236,-1.74482,-1.74482,3
JVASP-115282,-0.22126,-0.22126,4
JVASP-115283,0.25261,0.25261,4
JVASP-115289,1.52231,1.52231,3
JVASP-115323,0.61406,0.61406,3
JVASP-115336,-2.16921,-2.16921,5
JVASP-115337,2.66527,2.66527,3
JVASP-115344,1.50107,1.50107,3
JVASP-115365,-0.79089,-0.79089,5
JVASP-115370,0.82791,0.82791,3
JVASP-115372,-0.12589,-0.12589,4
JVASP-115387,-0.22499,-0.22499,3
JVASP-115408,-0.68301,-0.68301,3
JVASP-115426,0.56423,0.56423,3
JVASP-115434,-0.21216,-0.21216,3
JVASP-115459,0.13858,0.13858,4
JVASP-115460,0.13422,0.13422,4
JVASP-115462,0.81228,0.81228,3
JVASP-115484,-0.03281,-0.03281,4
JVASP-115504,-1.03262,-1.03262,5
JVASP-115541,-0.51082,-0.51082,4
JVASP-115545,-0.01824,-0.01824,3
JVASP-115547,-0.59178,-0.59178,3
JVASP-115551,-0.42991,-0.42991,3
JVASP-115580,-1.19762,-1.19762,3
JVASP-115595,-2.1877,-2.1877,2
JVASP-11560,-2.96573,-2.96573,14
JVASP-115611,0.58412,0.58412,3
JVASP-115612,0.05268,0.05268,3
JVASP-115619,1.02416,1.02416,4
JVASP-115651,1.102,1.102,3
JVASP-115678,0.26658,0.26658,3
JVASP-115695,-0.12718,-0.12718,3
JVASP-115697,-0.36176,-0.36176,3
JVASP-115698,-0.49773,-0.49773,3
JVASP-11570,-2.43487,-2.43487,10
JVASP-115700,0.77461,0.77461,3
JVASP-115713,-0.44431,-0.44431,3
JVASP-115716,0.08705,0.08705,3
JVASP-115717,0.29461,0.29461,3
JVASP-115725,-0.14764,-0.14764,3
JVASP-115728,-0.11521,-0.11521,3
JVASP-115729,-0.63709,-0.63709,4
JVASP-115732,-0.31171,-0.31171,3
JVASP-115800,1.00542,1.00542,3
JVASP-115806,0.58492,0.58492,3
JVASP-115816,-0.56665,-0.56665,3
JVASP-115853,-0.0065,-0.0065,3
JVASP-115869,0.29016,0.29016,3
JVASP-115872,-0.40207,-0.40207,3
JVASP-115873,-0.54211,-0.54211,4
JVASP-115874,-0.93918,-0.93918,6
JVASP-115883,-1.48381,-1.48381,6
JVASP-11590,-2.34205,-2.34205,15
JVASP-115921,-0.28423,-0.28423,3
JVASP-115927,-2.30812,-2.30812,6
JVASP-115931,-2.29555,-2.29555,6
JVASP-115980,0.0219,0.0219,4
JVASP-116,-3.00483,-3.00483,2
JVASP-116016,-2.77181,-2.77181,6
JVASP-116030,-0.61556,-0.61556,4
JVASP-116048,-1.48534,-1.48534,4
JVASP-11605,-1.88017,-1.88017,14
JVASP-116054,-1.08718,-1.08718,6
JVASP-116063,-2.11656,-2.11656,4
JVASP-116120,0.0392,0.0392,3
JVASP-116129,-1.66638,-1.66638,6
JVASP-116137,0.28338,0.28338,3
JVASP-116148,0.1667,0.1667,3
JVASP-116190,-1.42948,-1.42948,5
JVASP-116208,0.34444,0.34444,4
JVASP-116246,-0.53288,-0.53288,4
JVASP-116247,-0.5592,-0.5592,4
JVASP-116269,-0.1222,-0.1222,2
JVASP-116292,-0.10727,-0.10727,3
JVASP-116301,-0.72596,-0.72596,3
JVASP-116303,-1.3994,-1.3994,3
JVASP-116304,-0.45466,-0.45466,3
JVASP-116311,-0.21783,-0.21783,3
JVASP-116326,-3.0441,-3.0441,5
JVASP-116337,-2.40037,-2.40037,4
JVASP-116358,0.03719,0.03719,3
JVASP-116366,-1.30901,-1.30901,4
JVASP-116383,-0.0346,-0.0346,3
JVASP-116387,-0.96954,-0.96954,4
JVASP-116390,-0.44576,-0.44576,4
JVASP-116445,0.60872,0.60872,3
JVASP-116458,0.02501,0.02501,3
JVASP-116487,-0.46358,-0.46358,20
JVASP-116489,-0.8273,-0.8273,18
JVASP-116490,-0.55222,-0.55222,16
JVASP-116497,-2.59475,-2.59475,22
JVASP-116505,-1.89578,-1.89578,28
JVASP-116512,-2.05892,-2.05892,24
JVASP-116516,-2.51986,-2.51986,28
JVASP-116526,-2.04169,-2.04169,24
JVASP-116543,-3.69553,-3.69553,22
JVASP-116546,-2.34628,-2.34628,22
JVASP-116562,-0.36622,-0.36622,30
JVASP-116582,-2.05284,-2.05284,26
JVASP-116599,-2.74557,-2.74557,14
JVASP-116614,-1.40605,-1.40605,12
JVASP-116634,-0.13344,-0.13344,13
JVASP-11665,-3.23377,-3.23377,12
JVASP-116652,-2.08242,-2.08242,25
JVASP-116661,-1.28447,-1.28447,25
JVASP-11668,-2.00729,-2.00729,14
JVASP-116698,-0.33299,-0.33299,12
JVASP-116709,-0.62327,-0.62327,28
JVASP-116719,-0.2246,-0.2246,26
JVASP-116723,-0.08015,-0.08015,20
JVASP-116732,-1.58434,-1.58434,28
JVASP-116733,-0.2192,-0.2192,12
JVASP-116745,-1.37381,-1.37381,14
JVASP-116770,-2.95606,-2.95606,24
JVASP-116776,-2.36569,-2.36569,20
JVASP-116785,-1.99363,-1.99363,12
JVASP-116803,-2.10413,-2.10413,21
JVASP-116819,-2.01976,-2.01976,18
JVASP-116829,-2.30975,-2.30975,24
JVASP-116832,-2.42471,-2.42471,20
JVASP-116834,-1.86093,-1.86093,18
JVASP-116857,-1.90911,-1.90911,28
JVASP-116881,-1.399,-1.399,13
JVASP-116902,-2.60825,-2.60825,28
JVASP-116922,-0.47669,-0.47669,18
JVASP-116928,-1.7355,-1.7355,16
JVASP-116956,-0.04161,-0.04161,22
JVASP-116985,-0.33473,-0.33473,12
JVASP-11699,-3.22713,-3.22713,12
JVASP-117017,-0.06251,-0.06251,12
JVASP-117018,-0.77225,-0.77225,14
JVASP-117026,-0.18248,-0.18248,21
JVASP-117048,-0.53811,-0.53811,15
JVASP-117054,-1.01569,-1.01569,14
JVASP-117097,-2.7784,-2.7784,24
JVASP-117109,-0.63945,-0.63945,12
JVASP-117113,-1.45639,-1.45639,14
JVASP-117125,-1.92438,-1.92438,24
JVASP-117148,-0.15413,-0.15413,23
JVASP-117170,0.03705,0.03705,29
JVASP-117172,-0.88965,-0.88965,24
JVASP-117175,-0.83008,-0.83008,14
JVASP-117190,-1.58434,-1.58434,11
JVASP-117209,-1.65615,-1.65615,20
JVASP-117218,-0.2662,-0.2662,29
JVASP-117221,-0.0676,-0.0676,12
JVASP-117239,0.13204,0.13204,16
JVASP-11725,-2.80131,-2.80131,12
JVASP-117274,-2.15005,-2.15005,22
JVASP-117277,-2.61218,-2.61218,26
JVASP-117283,-2.27099,-2.27099,14
JVASP-117291,-2.15938,-2.15938,28
JVASP-117314,-1.93098,-1.93098,24
JVASP-117326,-3.10445,-3.10445,26
JVASP-117328,-1.65444,-1.65444,17
JVASP-117331,-0.68889,-0.68889,18
JVASP-11735,-2.1832,-2.1832,12
JVASP-117354,-3.5818,-3.5818,20
JVASP-11736,-1.25626,-1.25626,13
JVASP-117380,-0.19084,-0.19084,24
JVASP-117388,-0.56207,-0.56207,11
