jid,optb88vdw_bandgap,target,num_atoms
JVASP-1222,0.0,0.0,15
JVASP-64391,0.0,0.0,6
JVASP-98452,4.228,4.228,36
JVASP-44082,0.078,0.078,16
JVASP-64806,0.0,0.0,6
JVASP-50767,0.808,0.808,12
JVASP-64916,0.0,0.0,6
JVASP-43752,0.0,0.0,18
JVASP-98569,0.0,0.0,14
JVASP-64463,0.0,0.0,6
JVASP-86448,4.057,4.057,12
JVASP-89270,0.463,0.463,8
JVASP-65032,0.0,0.0,6
JVASP-97585,0.0,0.0,38
JVASP-38648,0.0,0.0,5
JVASP-37028,0.0,0.0,4
JVASP-86377,0.0,0.0,19
JVASP-64879,0.0,0.0,4
JVASP-107785,0.0,0.0,4
JVASP-98366,5.093,5.093,36
JVASP-97634,1.895,1.895,30
JVASP-63927,0.0,0.0,6
JVASP-97999,0.0,0.0,20
JVASP-64745,0.0,0.0,6
JVASP-64019,0.0,0.0,6
JVASP-64205,0.0,0.0,6
JVASP-64059,0.0,0.0,6
JVASP-88843,0.0,0.0,4
JVASP-98047,0.96,0.96,34
JVASP-90239,0.0,0.0,9
JVASP-90773,0.0,0.0,8
JVASP-64147,0.0,0.0,3
JVASP-86784,0.074,0.074,12
JVASP-64272,0.0,0.0,6
JVASP-65074,0.0,0.0,3
JVASP-98192,0.0,0.0,10
JVASP-97865,1.638,1.638,18
JVASP-86906,0.0,0.0,10
JVASP-89042,0.0,0.0,12
JVASP-64335,0.0,0.0,6
JVASP-64549,0.0,0.0,6
JVASP-90343,0.0,0.0,9
JVASP-48314,1.474,1.474,26
JVASP-64107,0.0,0.0,6
JVASP-63972,0.0,0.0,6
JVASP-64613,0.0,0.0,6
JVASP-4603,0.179,0.179,10
JVASP-88565,0.0,0.0,12
JVASP-64957,0.0,0.0,6
JVASP-64807,0.0,0.0,6
JVASP-91658,0.0,0.0,8
JVASP-90119,0.0,0.0,9
JVASP-14834,0.0,0.0,1
JVASP-22621,0.0,0.0,9
JVASP-44249,0.0,0.0,4
JVASP-48580,0.789,0.789,20
JVASP-97756,5.485,5.485,36
JVASP-98098,0.024,0.024,50
JVASP-38515,0.0,0.0,5
JVASP-97507,3.837,3.837,32
JVASP-65111,0.0,0.0,6
JVASP-64464,0.0,0.0,6
JVASP-88017,0.0,0.0,6
JVASP-52552,4.346,4.346,24
JVASP-91568,0.0,0.0,8
JVASP-85793,0.253,0.253,18
JVASP-86588,0.0,0.0,15
JVASP-90441,1.212,1.212,8
JVASP-64061,0.0,0.0,6
JVASP-48805,1.763,1.763,18
JVASP-97393,0.323,0.323,32
JVASP-86734,0.0,0.0,14
JVASP-98001,1.354,1.354,12
JVASP-87047,0.0,0.0,12
JVASP-64020,0.0,0.0,6
JVASP-64206,0.0,0.0,6
JVASP-90175,0.0,0.0,9
JVASP-64392,0.0,0.0,3
JVASP-63928,0.0,0.0,6
JVASP-98302,3.774,3.774,56
JVASP-16085,0.0,0.0,1
JVASP-64749,0.0,0.0,6
JVASP-97443,4.674,4.674,39
JVASP-47772,0.0,0.0,22
JVASP-98736,0.0,0.0,32
JVASP-64148,0.0,0.0,6
JVASP-97586,0.0,0.0,16
JVASP-107745,0.0,0.0,10
JVASP-65033,0.0,0.0,6
JVASP-64108,0.0,0.0,6
JVASP-48391,0.0,0.0,16
JVASP-98048,0.0,0.0,8
JVASP-64275,0.0,0.0,6
JVASP-64995,0.0,0.0,4
JVASP-85863,0.0,0.0,6
JVASP-91798,0.0,0.0,8
JVASP-85283,1.323,1.323,16
JVASP-97866,3.467,3.467,40
JVASP-48474,1.119,1.119,12
JVASP-64336,0.0,0.0,6
JVASP-64917,0.429,0.429,4
JVASP-85669,4.515,4.515,16
JVASP-87109,4.33,4.33,16
JVASP-63973,0.0,0.0,6
JVASP-97344,0.0,0.0,24
JVASP-107786,2.157,2.157,8
JVASP-91526,0.0,0.0,8
JVASP-64614,0.0,0.0,6
JVASP-22560,1.464,1.464,5
JVASP-97636,5.804,5.804,68
JVASP-98455,2.236,2.236,28
JVASP-65075,0.0,0.0,4
JVASP-64685,0.0,0.0,4
JVASP-1396,0.0,0.0,2
JVASP-97685,0.001,0.001,80
JVASP-85717,3.451,3.451,12
JVASP-87220,3.211,3.211,9
JVASP-85469,0.0,0.0,16
JVASP-97932,1.959,1.959,30
JVASP-64808,0.0,0.0,6
JVASP-64062,0.0,0.0,6
JVASP-63929,0.0,0.0,6
JVASP-64880,0.0,0.0,6
JVASP-65112,0.0,0.0,6
JVASP-90543,2.449,2.449,9
JVASP-64109,0.0,0.0,3
JVASP-98821,3.849,3.849,40
JVASP-98508,0.0,0.0,28
JVASP-64149,0.0,0.0,4
JVASP-64021,0.0,0.0,6
JVASP-64207,0.0,0.0,6
JVASP-98570,2.229,2.229,48
JVASP-88718,2.501,2.501,28
JVASP-42233,0.0,0.0,12
JVASP-98367,3.134,3.134,36
JVASP-64276,0.0,0.0,6
JVASP-91614,0.0,0.0,8
JVASP-53445,3.029,3.029,12
JVASP-65034,0.0,0.0,6
JVASP-90632,0.0,0.0,8
JVASP-63974,0.0,0.0,6
JVASP-42416,2.285,2.285,9
JVASP-64550,0.0,0.0,6
JVASP-49953,4.568,4.568,20
JVASP-90816,0.0,0.0,8
JVASP-64958,0.0,0.0,6
JVASP-64686,0.0,0.0,6
JVASP-98623,4.391,4.391,44
JVASP-75,1.046,1.046,6
JVASP-64616,0.0,0.0,6
JVASP-64337,0.0,0.0,6
JVASP-90586,0.0,0.0,8
JVASP-63930,0.0,0.0,6
JVASP-64110,0.0,0.0,6
JVASP-86105,0.0,0.0,5
JVASP-64278,0.0,0.0,3
JVASP-91995,0.0,0.0,8
JVASP-37701,0.0,0.0,8
JVASP-64022,0.0,0.0,6
JVASP-65113,0.0,0.0,6
JVASP-97444,5.205,5.205,24
JVASP-88165,2.414,2.414,30
JVASP-86852,0.0,0.0,12
JVASP-48170,0.0,0.0,18
JVASP-5506,1.665,1.665,36
JVASP-98108,5.513,5.513,32
JVASP-64553,0.0,0.0,6
JVASP-97816,0.0,0.0,49
JVASP-63976,0.0,0.0,6
JVASP-86506,0.0,0.0,5
JVASP-86682,0.0,0.0,12
JVASP-64465,0.0,0.0,6
JVASP-98737,0.991,0.991,20
JVASP-42811,0.163,0.163,9
JVASP-50405,0.0,0.0,22
JVASP-64111,0.0,0.0,6
JVASP-86279,0.0,0.0,6
JVASP-85930,3.86,3.86,12
JVASP-64959,0.0,0.0,4
JVASP-64618,0.0,0.0,6
JVASP-64393,0.0,0.0,3
JVASP-15346,0.0,0.0,5
JVASP-64282,0.0,0.0,6
JVASP-63933,0.0,0.0,6
JVASP-64063,0.0,0.0,3
JVASP-64023,0.0,0.0,6
JVASP-88374,5.363,5.363,21
JVASP-43530,0.0,0.0,24
JVASP-90047,0.0,0.0,9
JVASP-42667,3.513,3.513,12
JVASP-49780,2.79,2.79,19
JVASP-97757,3.02,3.02,52
JVASP-64750,0.0,0.0,6
JVASP-98831,4.684,4.684,20
JVASP-107746,0.0,0.0,3
JVASP-64881,0.0,0.0,4
JVASP-64338,0.0,0.0,6
JVASP-64555,0.0,0.0,6
JVASP-97588,0.0,0.0,12
JVASP-63977,0.0,0.0,6
JVASP-14620,0.0,0.0,1
JVASP-86159,0.0,0.0,6
JVASP-89980,0.0,0.0,9
JVASP-86212,0.111,0.111,8
JVASP-32216,3.157,3.157,26
JVASP-42545,2.156,2.156,28
JVASP-98193,0.0,0.0,36
JVASP-42312,0.0,0.0,16
JVASP-64112,0.0,0.0,6
JVASP-97394,1.236,1.236,22
JVASP-18826,0.0,0.0,4
JVASP-86979,0.0,0.0,6
JVASP-64960,0.0,0.0,6
JVASP-91751,0.0,0.0,8
JVASP-12019,0.0,0.0,3
JVASP-47969,0.744,0.744,28
JVASP-107788,0.0,0.0,5
JVASP-2148,0.519,0.519,8
JVASP-98049,0.0,0.0,29
JVASP-91659,0.82,0.82,8
JVASP-63934,0.0,0.0,6
JVASP-48103,0.0,0.0,18
JVASP-64283,0.0,0.0,3
JVASP-64024,0.0,0.0,6
JVASP-64064,0.0,0.0,6
JVASP-92204,0.0,0.0,8
JVASP-87336,0.0,0.0,30
JVASP-64394,0.0,0.0,6
JVASP-64751,0.0,0.0,6
JVASP-64339,0.0,0.0,6
JVASP-63980,0.0,0.0,6
JVASP-65076,0.0,0.0,3
JVASP-48933,4.343,4.343,6
JVASP-98002,1.793,1.793,76
JVASP-22649,0.983,0.983,9
JVASP-64996,0.0,0.0,4
JVASP-1291,3.581,3.581,2
JVASP-50768,0.0,0.0,10
JVASP-98573,3.1,3.1,48
JVASP-64150,0.0,0.0,6
JVASP-90344,2.383,2.383,9
JVASP-64918,0.0,0.0,6
JVASP-97817,2.809,2.809,28
JVASP-86379,0.253,0.253,5
JVASP-63935,0.0,0.0,3
JVASP-90861,0.0,0.0,8
JVASP-14699,0.0,0.0,4
JVASP-28357,0.0,0.0,6
JVASP-64113,0.0,0.0,6
JVASP-2026,0.451,0.451,3
JVASP-97345,0.0,0.0,20
JVASP-90774,0.0,0.0,8
JVASP-64816,0.0,0.0,6
JVASP-48654,0.0,0.0,24
JVASP-97508,2.597,2.597,42
JVASP-64208,0.0,0.0,6
JVASP-64066,0.0,0.0,6
JVASP-64025,0.0,0.0,6
JVASP-64689,0.0,0.0,6
JVASP-64882,0.0,0.0,6
JVASP-15183,0.0,0.0,5
JVASP-90120,0.0,0.0,9
JVASP-64466,0.0,0.0,3
JVASP-97867,0.644,0.644,38
JVASP-98509,4.573,4.573,32
JVASP-65077,0.0,0.0,6
JVASP-44085,0.225,0.225,14
JVASP-63984,0.0,0.0,6
JVASP-97590,0.0,0.0,12
JVASP-64151,0.0,0.0,3
JVASP-14835,0.0,0.0,2
JVASP-65114,0.0,0.0,3
JVASP-87919,0.0,0.0,24
JVASP-43762,1.254,1.254,20
JVASP-90240,0.0,0.0,9
JVASP-97933,4.178,4.178,44
JVASP-98738,0.0,0.0,22
JVASP-63936,0.0,0.0,6
JVASP-64752,0.0,0.0,6
JVASP-85372,0.0,0.0,8
JVASP-87050,3.212,3.212,7
JVASP-91704,0.0,0.0,8
JVASP-88567,0.654,0.654,18
JVASP-88845,1.37,1.37,24
JVASP-64114,0.0,0.0,6
JVASP-64822,0.0,0.0,6
JVASP-85566,0.0,0.0,12
JVASP-98457,2.438,2.438,64
JVASP-64067,0.0,0.0,6
JVASP-97637,3.569,3.569,44
JVASP-91945,0.0,0.0,8
JVASP-65035,0.0,0.0,6
JVASP-85794,3.835,3.835,8
JVASP-64026,0.0,0.0,6
JVASP-98303,3.742,3.742,54
JVASP-90447,0.0,0.0,8
JVASP-98241,4.236,4.236,64
JVASP-64209,0.0,0.0,6
JVASP-98052,4.716,4.716,28
JVASP-64471,0.0,0.0,6
JVASP-97509,0.0,0.0,5
JVASP-63986,0.0,0.0,6
JVASP-64622,0.0,0.0,6
JVASP-64152,0.0,0.0,6
JVASP-64691,0.0,0.0,6
JVASP-89906,0.0,0.0,9
JVASP-107748,0.0,0.0,8
JVASP-64755,0.0,0.0,6
JVASP-64397,0.0,0.0,3
JVASP-65079,0.0,0.0,6
JVASP-97395,0.497,0.497,36
JVASP-89043,0.088,0.088,24
JVASP-87110,3.919,3.919,16
JVASP-64559,0.0,0.0,6
JVASP-43643,0.0,0.0,8
JVASP-18464,0.0,0.0,9
JVASP-86785,0.0,0.0,18
JVASP-48806,0.023,0.023,24
JVASP-89293,0.0,0.0,18
JVASP-98840,0.0,0.0,24
JVASP-64823,0.0,0.0,6
JVASP-64115,0.0,0.0,6
JVASP-65115,0.0,0.0,6
JVASP-64693,0.0,0.0,3
JVASP-90634,0.0,0.0,8
JVASP-64068,0.0,0.0,6
JVASP-64472,0.0,0.0,6
JVASP-64027,0.0,0.0,6
JVASP-23437,0.486,0.486,9
JVASP-91527,0.0,0.0,8
JVASP-64211,0.0,0.0,6
JVASP-98110,2.092,2.092,44
JVASP-48581,0.0,0.0,22
JVASP-97349,0.0,0.0,12
JVASP-63987,0.0,0.0,6
JVASP-64153,0.0,0.0,6
JVASP-42920,0.0,0.0,23
JVASP-48315,0.0,0.0,17
JVASP-97445,1.704,1.704,42
JVASP-1248,2.202,2.202,2
JVASP-64626,0.0,0.0,6
JVASP-52553,1.779,1.779,20
JVASP-107789,0.0,0.0,10
JVASP-64398,0.0,0.0,6
JVASP-42728,0.0,0.0,18
JVASP-97686,0.0,0.0,20
JVASP-98510,2.824,2.824,20
JVASP-90544,0.585,0.585,9
JVASP-64961,0.0,0.0,6
JVASP-87221,0.0,0.0,10
JVASP-64757,0.0,0.0,6
JVASP-22622,0.045,0.045,7
JVASP-86735,0.0,0.0,7
JVASP-98625,0.002,0.002,40
JVASP-64284,0.0,0.0,6
JVASP-64116,0.0,0.0,6
JVASP-48475,0.004,0.004,18
JVASP-15302,0.0,0.0,5
JVASP-38264,0.0,0.0,8
JVASP-64340,0.0,0.0,6
JVASP-97511,0.0,0.0,20
JVASP-64697,0.0,0.0,6
JVASP-91854,0.0,0.0,8
JVASP-38157,0.0,0.0,6
JVASP-64028,0.0,0.0,6
JVASP-65080,0.0,0.0,6
JVASP-98372,0.042,0.042,36
JVASP-63938,0.609,0.609,3
JVASP-64474,0.0,0.0,6
JVASP-98004,0.344,0.344,24
JVASP-91569,0.0,0.0,8
JVASP-42420,0.0,0.0,12
JVASP-90817,0.0,0.0,8
JVASP-85285,0.0,0.0,19
JVASP-64399,0.0,0.0,6
JVASP-86507,0.0,0.0,5
JVASP-64919,0.0,0.0,6
JVASP-90719,0.0,0.0,8
JVASP-90176,0.0,0.0,9
JVASP-88720,1.154,1.154,32
JVASP-91996,0.0,0.0,8
JVASP-64698,0.0,0.0,3
JVASP-97759,0.651,0.651,48
JVASP-64117,0.0,0.0,6
JVASP-97818,5.55,5.55,36
JVASP-64345,0.0,0.0,6
JVASP-98574,4.422,4.422,36
JVASP-86907,0.0,0.0,18
JVASP-64287,0.0,0.0,6
JVASP-64758,0.0,0.0,6
JVASP-90048,0.0,0.0,9
JVASP-65081,0.0,0.0,6
JVASP-98841,1.504,1.504,20
JVASP-48392,0.02,0.02,28
JVASP-42943,3.341,3.341,18
JVASP-97594,0.0,0.0,28
JVASP-91895,0.0,0.0,8
JVASP-63940,0.0,0.0,6
JVASP-88169,0.434,0.434,20
JVASP-43305,0.0,0.0,14
JVASP-32,6.43,6.43,10
JVASP-4606,1.9,1.9,20
JVASP-64825,0.0,0.0,3
JVASP-64029,0.0,0.0,6
JVASP-86683,0.0,0.0,6
JVASP-86161,0.0,0.0,11
JVASP-64475,0.0,0.0,6
JVASP-98458,0.0,0.0,11
JVASP-15347,0.0,0.0,5
JVASP-98112,0.55,0.55,24
JVASP-90587,0.0,0.0,8
JVASP-107749,0.0,0.0,4
JVASP-64699,0.0,0.0,6
JVASP-64997,0.0,0.0,6
JVASP-97687,0.0,0.0,10
JVASP-64069,0.056,0.056,3
JVASP-91615,0.0,0.0,8
JVASP-64401,0.0,0.0,6
JVASP-14621,0.0,0.0,2
JVASP-64920,0.0,0.0,6
JVASP-88019,0.0,0.0,3
JVASP-98745,2.056,2.056,60
JVASP-64759,0.0,0.0,6
JVASP-64118,0.0,0.0,6
JVASP-14939,0.0,0.0,4
JVASP-64155,0.0,0.0,3
JVASP-98053,0.0,0.0,7
JVASP-64030,0.0,0.0,6
JVASP-86450,0.0,0.0,11
JVASP-86038,0.268,0.268,18
JVASP-64883,0.0,0.0,4
JVASP-38226,0.0,0.0,8
JVASP-63941,0.0,0.0,6
JVASP-97638,0.0,0.0,30
JVASP-90346,0.0,0.0,9
JVASP-98009,0.0,0.0,10
JVASP-97868,3.375,3.375,42
JVASP-63988,0.0,0.0,3
JVASP-22561,1.224,1.224,9
JVASP-16219,0.0,0.0,5
JVASP-64962,0.0,0.0,4
JVASP-65082,0.0,0.0,6
JVASP-98304,3.65,3.65,54
JVASP-64560,0.0,0.0,6
JVASP-97396,3.167,3.167,52
JVASP-64826,0.0,0.0,6
JVASP-86280,0.0,0.0,12
JVASP-90862,0.0,0.0,8
JVASP-87920,0.859,0.859,12
JVASP-86596,2.542,2.542,8
JVASP-86381,0.0,0.0,6
JVASP-64074,0.0,0.0,6
JVASP-50409,0.0,0.0,15
JVASP-64762,0.0,0.0,6
JVASP-64921,0.0,0.0,6
JVASP-65036,0.0,0.0,6
JVASP-97934,0.04,0.04,48
JVASP-42668,3.113,3.113,24
JVASP-64212,0.0,0.0,6
JVASP-64031,0.0,0.0,6
JVASP-14836,0.0,0.0,1
JVASP-42234,0.0,0.0,15
JVASP-63942,0.0,0.0,6
JVASP-91660,0.0,0.0,8
JVASP-42591,0.0,0.0,18
JVASP-91799,5.152,5.152,8
JVASP-3324,1.791,1.791,5
JVASP-63989,0.0,0.0,6
JVASP-90775,0.0,0.0,8
JVASP-92205,0.0,0.0,8
JVASP-88375,6.055,6.055,40
JVASP-43306,0.0,0.0,16
JVASP-90242,0.0,0.0,9
JVASP-48105,0.0,0.0,14
JVASP-85718,0.294,0.294,5
JVASP-98511,0.0,0.0,23
JVASP-64346,0.0,0.0,4
JVASP-85865,0.0,0.0,12
JVASP-98114,0.344,0.344,26
JVASP-64828,0.0,0.0,6
JVASP-64630,0.0,0.0,6
JVASP-98194,5.472,5.472,56
JVASP-48172,0.0,0.0,24
JVASP-64963,0.0,0.0,6
JVASP-49954,3.768,3.768,26
JVASP-98575,0.0,0.0,11
JVASP-87337,0.0,0.0,56
JVASP-86213,0.0,0.0,16
JVASP-64214,0.0,0.0,6
JVASP-64033,0.0,0.0,6
JVASP-63943,0.0,0.0,6
JVASP-107792,0.182,0.182,10
JVASP-65117,0.0,0.0,3
JVASP-65083,0.0,0.0,6
JVASP-89907,0.0,0.0,9
JVASP-64922,0.0,0.0,6
JVASP-98626,2.08,2.08,58
JVASP-64561,0.0,0.0,6
JVASP-64763,0.0,0.0,6
JVASP-63990,0.0,0.0,6
JVASP-65037,0.0,0.0,6
JVASP-64119,0.0,0.0,3
JVASP-46857,0.0,0.0,14
JVASP-2029,1.246,1.246,4
JVASP-64347,0.0,0.0,6
JVASP-97819,1.121,1.121,14
JVASP-97688,0.0,0.0,5
JVASP-64289,0.0,0.0,6
JVASP-98842,0.884,0.884,54
JVASP-63945,0.0,0.0,6
JVASP-64035,0.0,0.0,6
JVASP-97512,0.0,0.0,16
JVASP-64215,0.0,0.0,6
JVASP-98243,6.018,6.018,36
JVASP-161,2.272,2.272,3
JVASP-97351,0.0,0.0,29
JVASP-63991,0.0,0.0,6
JVASP-64484,0.0,0.0,6
JVASP-64631,0.0,0.0,4
JVASP-97869,3.518,3.518,40
JVASP-64700,0.0,0.0,6
JVASP-86855,0.0,0.0,4
JVASP-2133,1.217,1.217,8
JVASP-91705,0.0,0.0,8
JVASP-64120,0.0,0.0,6
JVASP-64564,0.0,0.0,6
JVASP-89044,0.0,0.0,12
JVASP-64764,0.0,0.0,6
JVASP-85471,3.149,3.149,18
JVASP-65038,0.0,0.0,4
JVASP-85671,0.158,0.158,18
JVASP-107750,0.0,0.0,8
JVASP-65118,0.0,0.0,6
JVASP-64964,0.0,0.0,6
JVASP-64351,0.0,0.0,3
JVASP-65085,0.0,0.0,6
JVASP-85567,0.0,0.0,12
JVASP-64402,0.0,0.0,6
JVASP-5509,2.702,2.702,24
JVASP-42812,3.141,3.141,18
JVASP-42633,0.184,0.184,26
JVASP-87115,0.0,0.0,19
JVASP-64157,0.0,0.0,6
JVASP-47972,0.0,0.0,18
JVASP-64295,0.0,0.0,6
JVASP-98010,0.0,0.0,30
JVASP-50769,0.955,0.955,20
JVASP-42547,0.0,0.0,19
JVASP-86786,0.0,0.0,5
JVASP-98373,0.0,0.0,10
JVASP-64830,0.0,0.0,3
JVASP-90450,0.0,0.0,8
JVASP-22650,0.0,0.0,9
JVASP-64703,0.0,0.0,6
JVASP-88569,0.0,0.0,14
JVASP-64076,0.0,0.0,6
JVASP-64123,0.0,0.0,6
JVASP-42314,0.829,0.829,24
JVASP-63949,0.0,0.0,6
JVASP-64216,0.0,0.0,6
JVASP-97595,0.0,0.0,37
JVASP-64490,0.0,0.0,6
JVASP-64633,0.0,0.0,6
JVASP-89981,0.0,0.0,9
JVASP-49782,3.476,3.476,7
JVASP-97446,0.217,0.217,45
JVASP-85931,0.0,0.0,8
JVASP-65119,0.0,0.0,6
JVASP-52555,3.605,3.605,27
JVASP-64887,0.0,0.0,6
JVASP-86106,0.418,0.418,16
JVASP-28358,0.0,0.0,3
JVASP-65040,0.0,0.0,3
JVASP-86510,0.0,0.0,5
JVASP-1399,2.605,2.605,3
JVASP-64923,0.0,0.0,4
JVASP-86162,0.0,0.0,6
JVASP-97397,2.646,2.646,34
JVASP-64352,0.0,0.0,6
JVASP-64835,0.0,0.0,6
JVASP-48660,2.317,2.317,13
JVASP-65087,0.0,0.0,4
JVASP-91752,2.6,2.6,8
JVASP-64965,0.0,0.0,6
JVASP-22588,2.633,2.633,16
JVASP-64217,0.0,0.0,4
JVASP-32220,0.711,0.711,20
JVASP-64077,0.0,0.0,6
JVASP-64159,0.0,0.0,6
JVASP-63950,0.0,0.0,6
JVASP-64124,0.0,0.0,6
JVASP-97820,4.545,4.545,36
JVASP-86980,0.0,0.0,7
JVASP-64998,0.0,0.0,6
JVASP-97936,3.947,3.947,60
JVASP-48941,1.224,1.224,20
JVASP-64491,0.0,0.0,6
JVASP-64635,0.0,0.0,6
JVASP-64767,0.0,0.0,3
JVASP-107793,2.908,2.908,10
JVASP-63992,0.0,0.0,3
JVASP-64565,0.186,0.186,3
JVASP-86909,0.0,0.0,16
JVASP-98011,0.0,0.0,14
JVASP-64036,0.0,0.0,3
JVASP-98577,1.075,1.075,28
JVASP-97639,0.61,0.61,80
JVASP-98245,2.35,2.35,44
JVASP-97762,2.446,2.446,58
JVASP-98627,4.585,4.585,60
JVASP-87051,0.0,0.0,8
JVASP-91999,0.0,0.0,8
JVASP-65120,0.0,0.0,6
JVASP-91946,0.0,0.0,8
JVASP-15304,0.0,0.0,4
JVASP-98305,0.042,0.042,32
JVASP-107751,2.228,2.228,8
JVASP-64837,0.0,0.0,6
JVASP-43020,0.0,0.0,29
JVASP-98460,0.0,0.0,12
JVASP-98846,0.0,0.0,16
JVASP-98512,0.0,0.0,23
JVASP-97689,0.0,0.0,28
JVASP-64125,0.0,0.0,6
JVASP-64769,0.0,0.0,6
JVASP-63951,0.0,0.0,6
JVASP-64966,0.0,0.0,6
JVASP-64219,0.0,0.0,6
JVASP-98195,3.809,3.809,80
JVASP-85286,0.731,0.731,18
JVASP-86738,0.0,0.0,12
JVASP-89294,0.0,0.0,21
JVASP-97596,0.96,0.96,26
JVASP-63993,0.0,0.0,6
JVASP-64162,0.0,0.0,6
JVASP-64494,0.0,0.0,6
JVASP-98376,0.88,0.88,52
JVASP-64080,0.0,0.0,6
JVASP-90818,0.0,0.0,8
JVASP-65088,0.0,0.0,6
JVASP-64999,0.0,0.0,6
JVASP-64704,0.0,0.0,4
JVASP-65041,0.0,0.0,4
JVASP-64039,0.0,0.0,6
JVASP-64406,0.0,0.0,6
JVASP-98057,5.283,5.283,42
JVASP-97515,0.395,0.395,28
JVASP-64888,0.0,0.0,4
JVASP-97871,0.006,0.006,40
JVASP-43531,0.111,0.111,12
JVASP-64924,0.0,0.0,4
JVASP-107794,0.0,0.0,10
JVASP-43763,0.302,0.302,24
JVASP-63952,0.0,0.0,6
JVASP-42423,0.0,0.0,14
JVASP-4216,0.981,0.981,12
JVASP-14837,0.0,0.0,1
JVASP-64354,0.0,0.0,3
JVASP-86684,0.0,0.0,12
JVASP-64163,0.0,0.0,4
JVASP-64770,0.0,0.0,6
JVASP-14938,0.0,0.0,4
JVASP-64081,0.0,0.0,6
JVASP-64220,0.0,0.0,6
JVASP-64407,0.0,0.0,6
JVASP-64496,0.0,0.0,6
JVASP-65122,0.0,0.0,4
JVASP-64126,0.0,0.0,6
JVASP-65000,0.0,0.0,6
JVASP-63994,0.0,0.0,6
JVASP-97938,4.962,4.962,34
JVASP-88170,2.459,2.459,28
JVASP-15348,0.101,0.101,3
JVASP-91616,0.0,0.0,8
JVASP-64042,0.0,0.0,6
JVASP-12050,3.903,3.903,11
JVASP-88021,0.0,0.0,26
JVASP-3327,1.57,1.57,5
JVASP-65089,0.0,0.0,6
JVASP-64705,0.0,0.0,6
JVASP-63953,0.0,0.0,6
JVASP-90177,0.0,0.0,9
JVASP-48807,0.885,0.885,14
JVASP-90243,0.0,0.0,9
JVASP-90049,0.0,0.0,9
JVASP-86382,0.0,0.0,6
JVASP-91896,0.0,0.0,8
JVASP-97399,0.234,0.234,46
JVASP-48316,0.0,0.0,20
JVASP-98856,0.0,0.0,26
JVASP-64165,0.0,0.0,6
JVASP-91570,0.0,0.0,8
JVASP-86451,0.0,0.0,6
JVASP-91801,0.0,0.0,8
JVASP-87922,0.0,0.0,10
JVASP-43051,1.669,1.669,10
JVASP-88846,0.0,0.0,2
JVASP-64082,0.0,0.0,6
JVASP-64356,0.0,0.0,6
JVASP-97642,1.469,1.469,40
JVASP-98513,2.51,2.51,26
JVASP-64408,0.0,0.0,6
JVASP-64224,0.0,0.0,6
JVASP-64296,0.0,0.0,4
JVASP-97353,0.0,0.0,28
JVASP-98012,0.0,0.0,22
JVASP-86605,0.0,0.0,14
JVASP-91661,0.0,0.0,8
JVASP-92206,0.0,0.0,8
JVASP-64497,0.0,0.0,6
JVASP-64043,0.0,0.0,6
JVASP-90863,0.0,0.0,8
JVASP-63995,0.0,0.0,6
JVASP-65001,0.0,0.0,6
JVASP-48396,0.0,0.0,17
JVASP-48482,0.0,0.0,18
JVASP-42891,0.0,0.0,4
JVASP-64636,0.0,0.0,6
JVASP-85867,0.0,0.0,6
JVASP-98746,0.0,0.0,44
JVASP-64566,0.0,0.0,6
JVASP-97691,0.155,0.155,32
JVASP-46371,0.0,0.0,10
JVASP-64170,0.0,0.0,6
JVASP-97448,2.455,2.455,44
JVASP-65124,0.0,0.0,6
JVASP-88376,0.409,0.409,32
JVASP-98197,0.0,0.0,28
JVASP-86281,0.0,0.0,14
JVASP-64411,0.0,0.0,6
JVASP-89908,0.0,0.0,9
JVASP-64706,0.0,0.0,6
JVASP-90121,0.0,0.0,9
JVASP-64840,0.0,0.0,6
JVASP-97516,6.038,6.038,36
JVASP-98461,4.833,4.833,28
JVASP-107752,2.752,2.752,10
JVASP-44097,2.318,2.318,24
JVASP-42729,0.0,0.0,24
JVASP-86216,0.0,0.0,6
JVASP-97767,2.704,2.704,24
JVASP-64361,0.0,0.0,6
JVASP-64299,0.0,0.0,6
JVASP-64967,0.0,0.0,4
JVASP-97354,0.0,0.0,5
JVASP-98377,0.0,0.0,20
JVASP-64044,0.0,0.0,4
JVASP-64569,0.0,0.0,6
JVASP-64638,0.0,0.0,6
JVASP-64502,0.0,0.0,6
JVASP-63997,0.0,0.0,6
JVASP-22623,2.095,2.095,20
JVASP-64171,0.0,0.0,6
JVASP-97873,4.777,4.777,48
JVASP-98058,6.121,6.121,52
JVASP-97823,1.813,1.813,28
JVASP-12013,0.303,0.303,10
JVASP-98867,0.0,0.0,14
JVASP-65042,0.0,0.0,6
JVASP-98515,1.939,1.939,24
JVASP-43063,0.0,0.0,12
JVASP-87132,0.0,0.0,4
JVASP-64707,0.0,0.0,6
JVASP-86039,0.0,0.0,12
JVASP-65125,0.0,0.0,6
JVASP-64412,0.0,0.0,6
JVASP-90635,0.0,0.0,8
JVASP-98628,4.0,4.0,48
JVASP-64771,0.0,0.0,6
JVASP-64889,0.0,0.0,4
JVASP-98116,0.0,0.0,56
JVASP-64925,0.0,0.0,4
JVASP-64127,0.0,0.0,6
JVASP-64174,0.0,0.0,3
JVASP-42669,2.02,2.02,15
JVASP-90588,0.0,0.0,8
