jid,formation_energy_peratom,target,num_atoms
JVASP-39027,-0.37443,-0.37443,4
JVASP-128257,0.60409,0.60409,2
JVASP-18530,-1.43592,-1.43592,9
JVASP-15015,-0.65699,-0.65699,3
JVASP-112097,-0.28069,-0.28069,30
JVASP-44656,-2.03413,-2.03413,15
JVASP-36349,1.35314,1.35314,2
JVASP-54565,-0.75405,-0.75405,12
JVASP-58380,-2.84376,-2.84376,10
JVASP-23432,-2.47952,-2.47952,40
JVASP-129370,2.41193,2.41193,2
JVASP-152082,-0.77378,-0.77378,12
JVASP-44329,-2.07666,-2.07666,15
JVASP-8237,-3.13702,-3.13702,8
JVASP-125246,-1.11069,-1.11069,4
JVASP-120472,-0.52773,-0.52773,26
JVASP-97879,-2.50779,-2.50779,50
JVASP-71412,-0.01913,-0.01913,4
JVASP-30189,-3.09072,-3.09072,6
JVASP-5392,-1.68637,-1.68637,20
JVASP-126738,0.20066,0.20066,2
JVASP-108682,-3.11719,-3.11719,10
JVASP-125867,-0.39222,-0.39222,4
JVASP-20377,-0.17273,-0.17273,4
JVASP-128426,-0.46834,-0.46834,3
JVASP-35998,0.30346,0.30346,2
JVASP-30481,-2.2124,-2.2124,12
JVASP-127725,-0.18885,-0.18885,2
JVASP-590,-0.81849,-0.81849,6
JVASP-64287,0.4747,0.4747,6
JVASP-157250,-0.49008,-0.49008,4
JVASP-125478,1.9637,1.9637,4
JVASP-70037,0.58754,0.58754,5
JVASP-9089,-1.22992,-1.22992,12
JVASP-138005,-0.17199,-0.17199,3
JVASP-109734,-0.48517,-0.48517,7
JVASP-122904,0.25168,0.25168,4
JVASP-64530,0.14845,0.14845,6
JVASP-133999,0.8797,0.8797,4
JVASP-125888,0.24662,0.24662,4
JVASP-49898,-1.71962,-1.71962,9
JVASP-78756,-0.08225,-0.08225,2
JVASP-75510,0.34395,0.34395,4
JVASP-100376,-0.41246,-0.41246,4
JVASP-38324,-0.0503,-0.0503,4
JVASP-25889,-0.6099,-0.6099,14
JVASP-34716,-2.6363,-2.6363,12
JVASP-111075,0.14166,0.14166,9
JVASP-90766,0.19562,0.19562,8
JVASP-97545,-2.58079,-2.58079,28
JVASP-144248,-1.72056,-1.72056,12
JVASP-145333,-1.74643,-1.74643,23
JVASP-129479,-0.49052,-0.49052,2
JVASP-38014,-0.69692,-0.69692,24
JVASP-76258,-1.05665,-1.05665,6
JVASP-140474,-0.41646,-0.41646,20
JVASP-11689,-2.65501,-2.65501,18
JVASP-16067,-0.7369,-0.7369,5
JVASP-140266,-2.57325,-2.57325,24
JVASP-86300,-0.30552,-0.30552,14
JVASP-64452,0.34137,0.34137,6
JVASP-156856,-0.51129,-0.51129,4
JVASP-110810,-0.11493,-0.11493,4
JVASP-36136,-0.08946,-0.08946,4
JVASP-150324,-0.12962,-0.12962,9
JVASP-113432,0.20771,0.20771,4
JVASP-90356,-1.5001,-1.5001,9
JVASP-48923,-2.34448,-2.34448,12
JVASP-44573,-3.66788,-3.66788,15
JVASP-117381,-2.86768,-2.86768,28
JVASP-143905,-0.10357,-0.10357,16
JVASP-114598,-0.02129,-0.02129,2
JVASP-126117,-0.3217,-0.3217,4
JVASP-111301,-0.70417,-0.70417,4
JVASP-143891,0.03007,0.03007,19
JVASP-133482,-0.69128,-0.69128,14
JVASP-9177,-0.12391,-0.12391,12
JVASP-42339,-1.14883,-1.14883,28
JVASP-135201,-0.43454,-0.43454,3
JVASP-110730,-2.68168,-2.68168,6
JVASP-65655,-0.02737,-0.02737,4
JVASP-145210,-0.83277,-0.83277,20
JVASP-147110,-2.29176,-2.29176,20
JVASP-115742,2.38401,2.38401,3
JVASP-145482,-1.55576,-1.55576,14
JVASP-59874,-1.00882,-1.00882,14
JVASP-41542,-0.67968,-0.67968,21
JVASP-94352,1.32733,1.32733,6
JVASP-78273,0.7777,0.7777,2
JVASP-16439,-0.14512,-0.14512,4
JVASP-32164,-1.47781,-1.47781,20
JVASP-105491,-0.41678,-0.41678,6
JVASP-112320,-2.41439,-2.41439,14
JVASP-35396,-0.32406,-0.32406,7
JVASP-100393,0.00559,0.00559,2
JVASP-63146,-0.068,-0.068,12
JVASP-112886,-1.73211,-1.73211,20
JVASP-91302,-0.82436,-0.82436,10
JVASP-122526,-1.86625,-1.86625,18
JVASP-134705,-1.14317,-1.14317,4
JVASP-55591,-2.10311,-2.10311,24
JVASP-18169,-0.6656,-0.6656,6
JVASP-16055,-1.06078,-1.06078,6
JVASP-137589,-2.06497,-2.06497,24
JVASP-114606,0.35967,0.35967,3
JVASP-39333,0.77769,0.77769,4
JVASP-35057,-0.78459,-0.78459,6
JVASP-139672,0.0981,0.0981,3
JVASP-132472,0.00898,0.00898,32
JVASP-155735,-0.27185,-0.27185,5
JVASP-138527,0.1827,0.1827,3
JVASP-85998,-0.44867,-0.44867,8
JVASP-21751,-0.98778,-0.98778,16
JVASP-30453,-1.58144,-1.58144,16
JVASP-7773,-3.63315,-3.63315,5
JVASP-30532,-1.46073,-1.46073,28
JVASP-15851,-0.04973,-0.04973,6
JVASP-40274,-0.46802,-0.46802,4
JVASP-106718,-0.74824,-0.74824,8
JVASP-105939,-2.54919,-2.54919,9
JVASP-116818,-2.17726,-2.17726,18
JVASP-102423,-2.21039,-2.21039,10
JVASP-112168,-0.70673,-0.70673,13
JVASP-142497,-1.7277,-1.7277,16
JVASP-2085,-0.51056,-0.51056,8
JVASP-69269,0.68095,0.68095,4
JVASP-137638,-1.65742,-1.65742,28
JVASP-8028,-2.60636,-2.60636,8
JVASP-97999,-2.73048,-2.73048,20
JVASP-64767,0.32375,0.32375,3
JVASP-152255,-1.0265,-1.0265,12
JVASP-140345,-0.28015,-0.28015,24
JVASP-145369,-2.54275,-2.54275,18
JVASP-42540,-2.045,-2.045,18
JVASP-36611,-1.57692,-1.57692,5
JVASP-114433,-1.43508,-1.43508,3
JVASP-114925,-0.7972,-0.7972,4
JVASP-115644,0.48255,0.48255,3
JVASP-52873,-0.13818,-0.13818,24
JVASP-137771,0.23297,0.23297,5
JVASP-152107,-0.03244,-0.03244,12
JVASP-27519,-2.45272,-2.45272,20
JVASP-147345,-2.69576,-2.69576,30
JVASP-134414,-0.47773,-0.47773,3
JVASP-36803,-0.05,-0.05,8
JVASP-19367,-2.21645,-2.21645,20
JVASP-156102,-0.69112,-0.69112,5
JVASP-136247,-1.56713,-1.56713,4
JVASP-1109,-0.5596,-0.5596,8
JVASP-125699,0.1222,0.1222,4
JVASP-68228,0.22543,0.22543,4
JVASP-39531,0.35731,0.35731,4
JVASP-18128,-0.55896,-0.55896,8
JVASP-55115,0.82598,0.82598,16
JVASP-79385,-0.39788,-0.39788,4
JVASP-149493,-0.18997,-0.18997,6
JVASP-20317,-0.44502,-0.44502,12
JVASP-137917,-0.19087,-0.19087,3
JVASP-132582,-0.19027,-0.19027,4
JVASP-135317,-1.71372,-1.71372,3
JVASP-142150,-1.93938,-1.93938,24
JVASP-91609,-0.4217,-0.4217,8
JVASP-93173,0.1525,0.1525,8
JVASP-36408,0.7856,0.7856,2
JVASP-78811,-4.15729,-4.15729,3
JVASP-145358,-2.49681,-2.49681,14
JVASP-146055,-0.70045,-0.70045,14
JVASP-156724,0.01641,0.01641,2
JVASP-134079,1.24777,1.24777,3
JVASP-52121,-1.54519,-1.54519,14
JVASP-119353,-2.67278,-2.67278,18
JVASP-121692,-2.86683,-2.86683,20
JVASP-152806,-1.17835,-1.17835,15
JVASP-145478,-0.85127,-0.85127,14
JVASP-125775,0.14202,0.14202,4
JVASP-21143,-3.7895,-3.7895,18
JVASP-120910,-0.50188,-0.50188,4
JVASP-17378,-0.50571,-0.50571,5
JVASP-134270,-0.42286,-0.42286,3
JVASP-32267,-0.86507,-0.86507,24
JVASP-44138,-1.54085,-1.54085,12
JVASP-68279,0.16176,0.16176,4
JVASP-134100,0.36557,0.36557,3
JVASP-9963,-1.86474,-1.86474,14
JVASP-92666,-2.8947,-2.8947,5
JVASP-4636,-1.04883,-1.04883,7
JVASP-31183,-0.44749,-0.44749,12
JVASP-90138,0.06677,0.06677,9
JVASP-149583,-0.56439,-0.56439,6
JVASP-66091,1.01329,1.01329,6
JVASP-127419,0.17595,0.17595,8
JVASP-99418,-0.30707,-0.30707,8
JVASP-140256,-0.91976,-0.91976,16
JVASP-10791,-1.80984,-1.80984,16
JVASP-111971,-1.64027,-1.64027,24
JVASP-3495,-0.24704,-0.24704,8
JVASP-30551,-0.30015,-0.30015,14
JVASP-142235,-0.30533,-0.30533,24
JVASP-135679,0.43778,0.43778,3
JVASP-99871,-2.64303,-2.64303,9
JVASP-41165,-3.3545,-3.3545,12
JVASP-15638,-0.48926,-0.48926,5
JVASP-116753,-2.85457,-2.85457,20
JVASP-157468,-0.74105,-0.74105,4
JVASP-16393,-0.32777,-0.32777,9
JVASP-79562,-0.17205,-0.17205,4
JVASP-33825,-1.70331,-1.70331,17
JVASP-117902,2.18476,2.18476,4
JVASP-17526,-0.251,-0.251,3
JVASP-90803,-0.06373,-0.06373,8
JVASP-10220,-0.85213,-0.85213,10
JVASP-36637,-2.72274,-2.72274,5
JVASP-150128,-0.36934,-0.36934,9
JVASP-24552,-0.55831,-0.55831,10
JVASP-12196,-1.89099,-1.89099,6
JVASP-151692,-1.95505,-1.95505,10
JVASP-106188,-2.62339,-2.62339,10
JVASP-111452,-0.25901,-0.25901,29
JVASP-41746,-0.35306,-0.35306,4
JVASP-109653,-0.55629,-0.55629,2
JVASP-44526,-1.60887,-1.60887,26
JVASP-102581,-0.47026,-0.47026,4
JVASP-139033,0.05132,0.05132,3
JVASP-103723,-0.00972,-0.00972,3
JVASP-8379,-0.26975,-0.26975,5
JVASP-102417,-1.32407,-1.32407,10
JVASP-124674,0.1622,0.1622,6
JVASP-133968,-0.54976,-0.54976,3
JVASP-20944,-0.16041,-0.16041,64
JVASP-95331,-0.30304,-0.30304,13
JVASP-119155,-0.66808,-0.66808,16
JVASP-38193,0.00443,0.00443,4
JVASP-85716,-0.30836,-0.30836,12
JVASP-98377,-0.63057,-0.63057,20
JVASP-22674,-2.36484,-2.36484,9
JVASP-138977,0.13712,0.13712,3
JVASP-112170,-0.60282,-0.60282,16
JVASP-90852,-0.70061,-0.70061,8
JVASP-20995,-1.15523,-1.15523,36
JVASP-107539,-0.09235,-0.09235,6
JVASP-30191,-1.39617,-1.39617,16
JVASP-126980,0.55248,0.55248,4
JVASP-146182,-1.01847,-1.01847,26
JVASP-119192,-0.11969,-0.11969,25
JVASP-26871,-1.75163,-1.75163,18
JVASP-75458,0.30036,0.30036,4
JVASP-95033,-0.546,-0.546,6
JVASP-20911,-1.15093,-1.15093,48
JVASP-38494,-0.35299,-0.35299,4
JVASP-44576,-1.5531,-1.5531,22
JVASP-35276,-0.83885,-0.83885,6
JVASP-22691,-0.38756,-0.38756,7
JVASP-10096,-1.01094,-1.01094,12
JVASP-150891,-2.54886,-2.54886,10
JVASP-139394,-0.71653,-0.71653,4
JVASP-145908,-2.17422,-2.17422,24
JVASP-113199,-1.58265,-1.58265,18
JVASP-21456,-0.48831,-0.48831,11
JVASP-11451,-0.89031,-0.89031,16
JVASP-109645,-0.51841,-0.51841,5
JVASP-150057,0.26225,0.26225,8
JVASP-127386,0.10358,0.10358,8
JVASP-35664,-0.5666,-0.5666,5
JVASP-103280,-1.60506,-1.60506,4
JVASP-61075,-3.19087,-3.19087,30
JVASP-144196,-2.79358,-2.79358,20
JVASP-31638,-0.11637,-0.11637,12
JVASP-42826,-2.16251,-2.16251,16
JVASP-118531,-2.72685,-2.72685,4
JVASP-31243,-3.23442,-3.23442,10
JVASP-29200,-0.4887,-0.4887,12
JVASP-28978,-0.75078,-0.75078,12
JVASP-41561,-0.38221,-0.38221,23
JVASP-140491,-0.69706,-0.69706,28
JVASP-69045,-0.58254,-0.58254,4
JVASP-79380,-0.71261,-0.71261,4
JVASP-118137,-1.10421,-1.10421,3
JVASP-44344,-2.12293,-2.12293,18
JVASP-48483,-1.29725,-1.29725,14
JVASP-51952,-1.06839,-1.06839,22
JVASP-10660,-0.71116,-0.71116,12
JVASP-140457,-0.1378,-0.1378,19
JVASP-78754,0.21062,0.21062,3
JVASP-18209,0.20254,0.20254,8
JVASP-45918,-1.53361,-1.53361,10
JVASP-136040,-0.75773,-0.75773,4
JVASP-254,-0.63952,-0.63952,2
JVASP-143660,-1.55294,-1.55294,26
JVASP-64576,0.48661,0.48661,6
JVASP-59188,-1.56883,-1.56883,28
JVASP-126373,-0.13746,-0.13746,4
JVASP-98483,-3.38278,-3.38278,56
JVASP-136685,-1.17218,-1.17218,2
JVASP-112243,-0.23151,-0.23151,42
JVASP-144448,-1.72441,-1.72441,20
JVASP-64738,0.53522,0.53522,6
JVASP-123309,-0.05047,-0.05047,4
JVASP-102435,-3.12446,-3.12446,4
JVASP-138693,-3.16628,-3.16628,3
JVASP-23740,-0.95352,-0.95352,12
JVASP-147703,-2.19334,-2.19334,28
JVASP-118436,-1.30887,-1.30887,6
JVASP-117575,-0.4401,-0.4401,3
JVASP-51284,0.98841,0.98841,3
JVASP-128574,0.10009,0.10009,2
JVASP-93919,0.44116,0.44116,6
JVASP-135951,0.36517,0.36517,3
JVASP-98901,-2.09741,-2.09741,30
JVASP-145808,-3.83898,-3.83898,18
JVASP-42398,-2.23094,-2.23094,12
JVASP-90270,-3.03793,-3.03793,9
JVASP-78327,1.44787,1.44787,1
JVASP-150598,-0.59123,-0.59123,10
JVASP-57862,-2.92358,-2.92358,22
JVASP-147334,-2.96663,-2.96663,18
JVASP-54542,-3.30684,-3.30684,14
JVASP-152705,0.07381,0.07381,14
JVASP-139872,-1.69436,-1.69436,16
JVASP-15876,-0.3841,-0.3841,8
JVASP-155207,-0.33055,-0.33055,7
JVASP-16924,-1.8459,-1.8459,5
JVASP-105142,-0.33714,-0.33714,4
JVASP-144036,-1.60287,-1.60287,22
JVASP-43643,-1.68028,-1.68028,8
JVASP-2041,-0.75781,-0.75781,3
JVASP-43060,-1.11657,-1.11657,14
JVASP-155288,0.04358,0.04358,6
JVASP-22923,-1.8956,-1.8956,38
JVASP-9814,-1.61499,-1.61499,14
JVASP-157186,-0.34016,-0.34016,4
JVASP-120312,-0.12814,-0.12814,3
JVASP-105000,-2.58743,-2.58743,10
JVASP-30882,-0.5347,-0.5347,10
JVASP-105405,-2.27341,-2.27341,10
JVASP-74249,0.45825,0.45825,4
JVASP-125999,0.18909,0.18909,2
JVASP-86891,-0.6621,-0.6621,9
JVASP-9515,-2.02149,-2.02149,14
JVASP-85668,-0.98563,-0.98563,18
JVASP-122093,-0.373,-0.373,18
JVASP-126553,0.77712,0.77712,4
JVASP-101961,-0.39031,-0.39031,28
JVASP-542,-0.21349,-0.21349,3
JVASP-37427,0.01669,0.01669,4
JVASP-107053,-2.99433,-2.99433,10
JVASP-14620,0.04287,0.04287,1
JVASP-91348,-0.8864,-0.8864,48
JVASP-23781,-0.56307,-0.56307,24
JVASP-105434,-0.18089,-0.18089,7
JVASP-105092,-0.30431,-0.30431,3
JVASP-144661,-1.01745,-1.01745,26
JVASP-20569,-0.6329,-0.6329,6
JVASP-145396,-0.30204,-0.30204,14
JVASP-43433,-1.90083,-1.90083,14
JVASP-123525,-0.3958,-0.3958,4
JVASP-112136,-0.3718,-0.3718,34
JVASP-40298,-0.38339,-0.38339,4
JVASP-23773,-0.28332,-0.28332,13
JVASP-29646,-1.87597,-1.87597,3
JVASP-66907,0.26464,0.26464,4
JVASP-126437,0.29527,0.29527,4
JVASP-18510,-0.37943,-0.37943,5
JVASP-140488,-0.70877,-0.70877,28
JVASP-39392,-2.01775,-2.01775,6
JVASP-114151,2.03532,2.03532,3
JVASP-50506,-3.7385,-3.7385,22
JVASP-70761,0.47338,0.47338,4
JVASP-104153,-0.09262,-0.09262,20
JVASP-30590,-0.97271,-0.97271,3
JVASP-53430,-1.22892,-1.22892,6
JVASP-124325,-0.46279,-0.46279,2
JVASP-152296,-0.58047,-0.58047,12
JVASP-96895,-0.47816,-0.47816,5
JVASP-113534,0.4787,0.4787,3
JVASP-81744,-0.32105,-0.32105,4
JVASP-112110,-0.90487,-0.90487,10
JVASP-58265,-1.85026,-1.85026,18
JVASP-56496,-0.29676,-0.29676,24
JVASP-146495,-2.77749,-2.77749,24
JVASP-51204,0.71951,0.71951,3
JVASP-536,-0.82064,-0.82064,12
JVASP-152372,-0.8326,-0.8326,12
JVASP-111358,-0.54105,-0.54105,6
JVASP-128132,0.07837,0.07837,2
JVASP-151089,-0.93126,-0.93126,12
JVASP-19908,-0.73798,-0.73798,6
JVASP-124844,3.30373,3.30373,4
JVASP-94073,0.31884,0.31884,8
JVASP-138002,-0.86998,-0.86998,3
JVASP-157048,-0.64902,-0.64902,4
JVASP-157105,-0.2939,-0.2939,4
JVASP-95712,-1.36944,-1.36944,24
JVASP-70924,-0.24,-0.24,4
JVASP-136807,0.04088,0.04088,3
JVASP-78757,0.57441,0.57441,2
JVASP-66938,-0.02115,-0.02115,3
JVASP-54433,-2.20085,-2.20085,12
JVASP-28876,-0.60198,-0.60198,12
JVASP-154776,-2.12803,-2.12803,20
JVASP-18003,-0.04172,-0.04172,5
JVASP-110388,-1.84874,-1.84874,10
JVASP-113012,-0.61703,-0.61703,16
JVASP-152261,-0.21431,-0.21431,12
JVASP-48609,-1.85365,-1.85365,6
JVASP-125329,0.01912,0.01912,9
JVASP-156313,-0.87176,-0.87176,5
JVASP-984,0.0,0.0,1
JVASP-71537,-0.45992,-0.45992,3
JVASP-75508,0.14385,0.14385,4
JVASP-13360,-2.05144,-2.05144,14
JVASP-64303,-0.16885,-0.16885,4
JVASP-26337,-2.18197,-2.18197,8
JVASP-126537,-0.82678,-0.82678,4
JVASP-112715,-2.0541,-2.0541,24
JVASP-115300,-2.15877,-2.15877,5
JVASP-119687,-0.70997,-0.70997,20
JVASP-92760,-1.76921,-1.76921,5
JVASP-69189,0.20434,0.20434,4
JVASP-41308,-0.29181,-0.29181,4
JVASP-28409,-0.151,-0.151,3
JVASP-90418,2.43817,2.43817,9
JVASP-155713,-0.54467,-0.54467,5
JVASP-115533,-0.53109,-0.53109,3
JVASP-12580,-0.74721,-0.74721,18
JVASP-138016,-0.35535,-0.35535,3
JVASP-93742,-1.08612,-1.08612,6
JVASP-64897,0.46321,0.46321,6
JVASP-133409,-2.95267,-2.95267,20
JVASP-157326,-0.10925,-0.10925,4
JVASP-42321,-2.7333,-2.7333,24
JVASP-5167,0.16843,0.16843,4
JVASP-121156,5.01434,5.01434,2
JVASP-38069,-2.61892,-2.61892,10
JVASP-1543,-2.96938,-2.96938,4
JVASP-93410,-0.66437,-0.66437,6
JVASP-41298,-0.25968,-0.25968,4
JVASP-130877,0.31931,0.31931,3
JVASP-64960,0.14577,0.14577,6
JVASP-128412,-0.70087,-0.70087,3
JVASP-127689,0.63656,0.63656,4
JVASP-143664,-0.61556,-0.61556,30
JVASP-54997,-0.59625,-0.59625,6
JVASP-125017,1.02895,1.02895,4
JVASP-39316,-0.37193,-0.37193,4
JVASP-15838,-0.02896,-0.02896,4
JVASP-52302,-1.64629,-1.64629,14
JVASP-8678,-0.65949,-0.65949,7
JVASP-108658,-0.35914,-0.35914,4
JVASP-121003,-0.31577,-0.31577,5
JVASP-137069,-0.39434,-0.39434,4
JVASP-111266,-0.39827,-0.39827,4
JVASP-1405,-3.27314,-3.27314,2
JVASP-23357,-0.71464,-0.71464,12
JVASP-145668,-2.10067,-2.10067,24
JVASP-126503,-0.84533,-0.84533,4
JVASP-139343,-0.25816,-0.25816,4
JVASP-99358,-2.8364,-2.8364,30
JVASP-79398,-0.36783,-0.36783,4
JVASP-157413,-0.33378,-0.33378,4
JVASP-146815,-2.14738,-2.14738,24
JVASP-37433,-0.37962,-0.37962,4
JVASP-44000,-2.69403,-2.69403,10
JVASP-114481,0.7768,0.7768,5
JVASP-154549,-0.68376,-0.68376,16
JVASP-58411,-0.78005,-0.78005,10
JVASP-55630,-1.78421,-1.78421,24
JVASP-100495,0.03239,0.03239,8
JVASP-58393,-1.45799,-1.45799,14
JVASP-139322,0.49889,0.49889,3
JVASP-41713,-0.79123,-0.79123,4
JVASP-141136,-0.38359,-0.38359,14
JVASP-104130,0.13518,0.13518,19
JVASP-37395,-0.35216,-0.35216,4
JVASP-123597,-0.06629,-0.06629,4
JVASP-150752,-0.16635,-0.16635,10
JVASP-56267,-0.87234,-0.87234,11
JVASP-43300,-2.76423,-2.76423,14
JVASP-141403,-3.50405,-3.50405,14
JVASP-134839,0.98303,0.98303,3
JVASP-48309,-1.21444,-1.21444,14
JVASP-3291,-4.12793,-4.12793,6
JVASP-12288,-0.64229,-0.64229,11
JVASP-116406,1.0634,1.0634,3
JVASP-102309,-1.44227,-1.44227,9
JVASP-66454,1.76774,1.76774,6
JVASP-12681,-3.11826,-3.11826,11
JVASP-5611,-1.94949,-1.94949,16
JVASP-3783,-1.90693,-1.90693,7
JVASP-1157,-0.11035,-0.11035,2
JVASP-142820,-0.76057,-0.76057,14
JVASP-126327,0.28649,0.28649,4
JVASP-138146,3.36796,3.36796,1
JVASP-134814,-0.30336,-0.30336,3
JVASP-140635,-1.61111,-1.61111,28
JVASP-135457,-0.279,-0.279,6
JVASP-9624,-2.55664,-2.55664,18
JVASP-110201,-1.0901,-1.0901,6
JVASP-41268,-0.18163,-0.18163,4
JVASP-92555,-0.7245,-0.7245,5
JVASP-93753,-0.54909,-0.54909,6
JVASP-73741,0.32106,0.32106,4
JVASP-46747,-2.52862,-2.52862,14
JVASP-124417,-0.52344,-0.52344,2
JVASP-44008,-1.56941,-1.56941,18
JVASP-99435,-0.25669,-0.25669,4
JVASP-92296,-0.63093,-0.63093,5
JVASP-41591,-0.39901,-0.39901,4
JVASP-131453,-0.62757,-0.62757,4
JVASP-27266,-1.96164,-1.96164,14
JVASP-138679,-2.36421,-2.36421,2
JVASP-121911,-1.5219,-1.5219,18
JVASP-144286,-1.91706,-1.91706,16
JVASP-68616,0.55778,0.55778,4
JVASP-153343,0.22421,0.22421,16
JVASP-152174,-0.37699,-0.37699,12
JVASP-120881,-0.84604,-0.84604,4
JVASP-132320,-0.34192,-0.34192,4
JVASP-122549,0.0536,0.0536,8
JVASP-141965,-2.82791,-2.82791,13
JVASP-137348,-0.80478,-0.80478,12
JVASP-148272,-1.62013,-1.62013,12
JVASP-70791,-0.14629,-0.14629,4
JVASP-17434,-0.94203,-0.94203,9
JVASP-117635,-0.00518,-0.00518,3
JVASP-152467,-0.25021,-0.25021,12
JVASP-35168,-2.71746,-2.71746,12
JVASP-108999,-0.90201,-0.90201,10
JVASP-100236,-0.69757,-0.69757,4
JVASP-34193,-1.12485,-1.12485,15
JVASP-99527,-2.01637,-2.01637,10
JVASP-137601,-0.84492,-0.84492,14
JVASP-101051,-2.27229,-2.27229,10
JVASP-52256,-1.86811,-1.86811,7
JVASP-37813,-0.20574,-0.20574,4
JVASP-42811,-2.19315,-2.19315,9
JVASP-140716,-1.4416,-1.4416,26
JVASP-134302,-0.04524,-0.04524,3
JVASP-91764,-1.2275,-1.2275,8
JVASP-118277,-1.37013,-1.37013,3
JVASP-137233,-0.42509,-0.42509,12
JVASP-145677,-2.29589,-2.29589,28
JVASP-132093,0.17452,0.17452,2
JVASP-78723,-0.49365,-0.49365,4
JVASP-20951,-1.65099,-1.65099,10
JVASP-5707,0.21322,0.21322,8
JVASP-120290,-1.62518,-1.62518,3
JVASP-70654,0.10309,0.10309,4
JVASP-71459,0.1413,0.1413,4
JVASP-100651,-0.81612,-0.81612,5
JVASP-38656,-0.08288,-0.08288,8
JVASP-40376,-0.27825,-0.27825,4
JVASP-120172,-3.34804,-3.34804,6
JVASP-154661,-1.9056,-1.9056,16
JVASP-140788,-0.60928,-0.60928,16
JVASP-130705,0.09141,0.09141,9
JVASP-38025,-0.10754,-0.10754,6
JVASP-135204,0.92923,0.92923,2
JVASP-68571,-0.32231,-0.32231,3
JVASP-92725,-0.86337,-0.86337,5
JVASP-151838,-1.18624,-1.18624,12
JVASP-11076,-1.77306,-1.77306,12
JVASP-117726,-1.80371,-1.80371,4
JVASP-110910,-0.45631,-0.45631,9
JVASP-43427,-1.19689,-1.19689,6
JVASP-106414,-2.34517,-2.34517,10
JVASP-28580,-0.7547,-0.7547,12
JVASP-70689,-0.08275,-0.08275,4
JVASP-50414,-1.66648,-1.66648,14
JVASP-109232,-2.80378,-2.80378,10
JVASP-143153,-2.44219,-2.44219,20
JVASP-57383,-2.19732,-2.19732,24
JVASP-129419,0.00632,0.00632,4
JVASP-156857,-0.66547,-0.66547,4
JVASP-150002,-0.32779,-0.32779,8
JVASP-145872,-2.46313,-2.46313,22
JVASP-11032,-2.29347,-2.29347,13
JVASP-19621,0.04498,0.04498,6
JVASP-149718,-1.41374,-1.41374,8
JVASP-47538,-2.3456,-2.3456,15
JVASP-15740,-0.39371,-0.39371,6
JVASP-92563,-0.21789,-0.21789,5
JVASP-23297,-1.60054,-1.60054,30
JVASP-114097,-0.72588,-0.72588,3
JVASP-146198,-0.8729,-0.8729,25
JVASP-143881,-1.69873,-1.69873,28
JVASP-110830,-0.15713,-0.15713,4
JVASP-17300,-0.55759,-0.55759,5
JVASP-17265,-2.58819,-2.58819,8
JVASP-118899,-0.01586,-0.01586,3
JVASP-48644,-2.68718,-2.68718,22
JVASP-156885,-0.2815,-0.2815,4
JVASP-71773,-0.12668,-0.12668,4
JVASP-16351,-1.26019,-1.26019,6
JVASP-102118,-0.31382,-0.31382,4
JVASP-19742,-0.17372,-0.17372,6
JVASP-100252,0.05401,0.05401,8
JVASP-105393,-1.05434,-1.05434,6
JVASP-63708,-0.53767,-0.53767,20
JVASP-51470,0.06039,0.06039,4
JVASP-155542,-0.38223,-0.38223,5
JVASP-154134,-0.67638,-0.67638,16
JVASP-21266,-1.47402,-1.47402,24
JVASP-133543,-1.77414,-1.77414,30
JVASP-152590,-0.36252,-0.36252,12
JVASP-51348,-0.38577,-0.38577,16
JVASP-52384,-2.4845,-2.4845,10
JVASP-35415,-0.38432,-0.38432,7
JVASP-981,1e-05,1e-05,2
JVASP-29516,-1.64872,-1.64872,18
JVASP-68494,0.6064,0.6064,4
JVASP-54845,-0.3124,-0.3124,4
JVASP-66738,0.04935,0.04935,3
JVASP-25336,0.30369,0.30369,2
JVASP-121424,-0.94903,-0.94903,16
JVASP-35430,-0.43335,-0.43335,7
JVASP-142598,-2.37069,-2.37069,16
JVASP-21563,-2.74664,-2.74664,22
JVASP-100200,-0.95873,-0.95873,4
JVASP-121598,-1.93526,-1.93526,28
JVASP-133471,-1.63095,-1.63095,12
JVASP-128241,-0.22316,-0.22316,2
JVASP-112300,-0.50418,-0.50418,16
JVASP-109816,-1.03302,-1.03302,9
JVASP-10360,-1.2716,-1.2716,14
JVASP-123804,0.0753,0.0753,6
JVASP-101636,-0.50179,-0.50179,9
JVASP-68761,0.64571,0.64571,4
JVASP-16783,-0.68033,-0.68033,4
JVASP-111002,-2.12022,-2.12022,10
JVASP-78420,2.70381,2.70381,2
JVASP-116797,-2.22862,-2.22862,28
JVASP-139173,-0.06239,-0.06239,3
JVASP-91215,-3.53318,-3.53318,12
JVASP-151486,-0.55934,-0.55934,10
JVASP-134008,0.54165,0.54165,3
JVASP-41903,-0.45236,-0.45236,4
JVASP-109831,-0.88828,-0.88828,5
JVASP-135088,-0.92255,-0.92255,3
JVASP-67550,-0.09415,-0.09415,4
JVASP-133746,0.37893,0.37893,3
JVASP-116419,0.35438,0.35438,3
JVASP-38749,-3.04757,-3.04757,28
JVASP-17679,-0.40382,-0.40382,6
JVASP-12926,-1.60972,-1.60972,10
JVASP-105133,0.06519,0.06519,4
JVASP-135741,-1.47043,-1.47043,6
JVASP-19955,-0.2366,-0.2366,9
JVASP-17892,-0.37675,-0.37675,2
