jid,ehull,target,num_atoms
JVASP-42308,0.0965,0.0965,14
JVASP-64144,0.6363,0.6363,6
JVASP-18656,0.0,0.0,4
JVASP-97930,0.457,0.457,44
JVASP-63926,1.6157,1.6157,6
JVASP-98190,0.0,0.0,16
JVASP-97755,0.0,0.0,44
JVASP-64266,1.0502,1.0502,6
JVASP-85565,0.0,0.0,6
JVASP-88373,0.0,0.0,32
JVASP-86278,0.0002,0.0002,9
JVASP-97442,0.0,0.0,46
JVASP-86211,0.016,0.016,10
JVASP-64057,1.2017,1.2017,6
JVASP-22648,0.0219,0.0219,12
JVASP-98735,0.0,0.0,15
JVASP-64956,0.3055,0.3055,4
JVASP-18825,0.1331,0.1331,6
JVASP-64334,0.9078,0.9078,3
JVASP-64739,0.9501,0.9501,6
JVASP-64994,0.3454,0.3454,6
JVASP-42544,0.0138,0.0138,18
JVASP-98239,-0.0,-0.0,36
JVASP-98505,0.0,0.0,24
JVASP-65109,0.4287,0.4287,3
JVASP-43066,0.0597,0.0597,6
JVASP-12049,0.0096,0.0096,6
JVASP-97814,0.0,0.0,40
JVASP-97864,0.0,0.0,35
JVASP-90860,0.4632,0.4632,8
JVASP-90718,0.0595,0.0595,8
JVASP-42666,0.1443,0.1443,8
JVASP-48101,0.065,0.065,8
JVASP-1759,0.0,0.0,2
JVASP-107744,0.0,0.0,4
JVASP-64105,1.0826,1.0826,6
JVASP-86037,0.0,0.0,5
JVASP-64547,0.758,0.758,6
JVASP-63970,1.2527,1.2527,6
JVASP-64612,0.9226,0.9226,6
JVASP-64684,0.9038,0.9038,6
JVASP-28356,0.0798,0.0798,4
JVASP-42726,0.0,0.0,18
JVASP-87915,0.0,0.0,9
JVASP-92203,0.1635,0.1635,8
JVASP-43637,0.0894,0.0894,9
JVASP-91894,0.1987,0.1987,8
JVASP-97343,0.0,0.0,12
JVASP-98818,0.0,0.0,24
JVASP-1222,0.027,0.027,15
JVASP-64391,1.494,1.494,6
JVASP-98452,0.0,0.0,36
JVASP-44082,0.0398,0.0398,16
JVASP-64806,0.7487,0.7487,6
JVASP-50767,0.0771,0.0771,12
JVASP-64916,0.5713,0.5713,6
JVASP-43752,0.0214,0.0214,18
JVASP-98569,0.0,0.0,14
JVASP-64463,0.6432,0.6432,6
JVASP-86448,0.0053,0.0053,12
JVASP-89270,0.0459,0.0459,8
JVASP-65032,1.3045,1.3045,6
JVASP-97585,0.0,0.0,38
JVASP-38648,0.9909,0.9909,5
JVASP-37028,0.1667,0.1667,4
JVASP-86377,0.0,0.0,19
JVASP-64879,0.359,0.359,4
JVASP-107785,0.239,0.239,4
JVASP-98366,0.0,0.0,36
JVASP-97634,0.0,0.0,30
JVASP-63927,1.1935,1.1935,6
JVASP-97999,0.0125,0.0125,20
JVASP-64745,1.0015,1.0015,6
JVASP-64019,1.2458,1.2458,6
JVASP-64205,0.8492,0.8492,6
JVASP-64059,1.2145,1.2145,6
JVASP-88843,0.0273,0.0273,4
JVASP-98047,0.0,0.0,34
JVASP-90239,0.0,0.0,9
JVASP-90773,0.2546,0.2546,8
JVASP-64147,0.8569,0.8569,3
JVASP-86784,0.0,0.0,12
JVASP-64272,0.8505,0.8505,6
JVASP-65074,0.5652,0.5652,3
JVASP-98192,1.7875,1.7875,10
JVASP-97865,0.1578,0.1578,18
JVASP-86906,0.0918,0.0918,10
JVASP-89042,0.0818,0.0818,12
JVASP-64335,0.6907,0.6907,6
JVASP-64549,1.2862,1.2862,6
JVASP-90343,2.723,2.723,9
JVASP-48314,0.0,0.0,26
JVASP-64107,1.1683,1.1683,6
JVASP-63972,0.7704,0.7704,6
JVASP-64613,0.8609,0.8609,6
JVASP-4603,0.0486,0.0486,10
JVASP-88565,0.0,0.0,12
JVASP-64957,0.7414,0.7414,6
JVASP-64807,0.7911,0.7911,6
JVASP-91658,0.0,0.0,8
JVASP-90119,0.0,0.0,9
JVASP-14834,0.0,0.0,1
JVASP-22621,0.0332,0.0332,9
JVASP-44249,0.2713,0.2713,4
JVASP-48580,0.0509,0.0509,20
JVASP-97756,0.0,0.0,36
JVASP-98098,0.0,0.0,50
JVASP-38515,0.4127,0.4127,5
JVASP-97507,0.0195,0.0195,32
JVASP-65111,0.487,0.487,6
JVASP-64464,0.6199,0.6199,6
JVASP-88017,0.137,0.137,6
JVASP-52552,0.014,0.014,24
JVASP-91568,0.0227,0.0227,8
JVASP-85793,0.0215,0.0215,18
JVASP-86588,0.0087,0.0087,15
JVASP-90441,0.0,0.0,8
JVASP-64061,1.5492,1.5492,6
JVASP-48805,0.0,0.0,18
JVASP-97393,0.0,0.0,32
JVASP-86734,0.1302,0.1302,14
JVASP-98001,0.0,0.0,12
JVASP-87047,0.0,0.0,12
JVASP-64020,1.8508,1.8508,6
JVASP-64206,1.1975,1.1975,6
JVASP-90175,0.0,0.0,9
JVASP-64392,1.2446,1.2446,3
JVASP-63928,1.2089,1.2089,6
JVASP-98302,0.0132,0.0132,56
JVASP-16085,0.0,0.0,1
JVASP-64749,0.6357,0.6357,6
JVASP-97443,0.0,0.0,39
JVASP-47772,0.0867,0.0867,22
JVASP-98736,0.0,0.0,32
JVASP-64148,0.6889,0.6889,6
JVASP-97586,0.0054,0.0054,16
JVASP-107745,0.0,0.0,10
JVASP-65033,2.3029,2.3029,6
JVASP-64108,1.0133,1.0133,6
JVASP-48391,0.0883,0.0883,16
JVASP-98048,0.1914,0.1914,8
JVASP-64275,0.7758,0.7758,6
JVASP-64995,0.2039,0.2039,4
JVASP-85863,0.0748,0.0748,6
JVASP-91798,0.0,0.0,8
JVASP-85283,0.0402,0.0402,16
JVASP-97866,0.055,0.055,40
JVASP-48474,0.0281,0.0281,12
JVASP-64336,1.0359,1.0359,6
JVASP-64917,0.1409,0.1409,4
JVASP-85669,0.0052,0.0052,16
JVASP-87109,0.0032,0.0032,16
JVASP-63973,0.9895,0.9895,6
JVASP-97344,0.0012,0.0012,24
JVASP-107786,0.0,0.0,8
JVASP-91526,0.1995,0.1995,8
JVASP-64614,1.3088,1.3088,6
JVASP-22560,0.0,0.0,5
JVASP-97636,0.0,0.0,68
JVASP-98455,0.0,0.0,28
JVASP-65075,1.4761,1.4761,4
JVASP-64685,0.0343,0.0343,4
JVASP-1396,0.0,0.0,2
JVASP-97685,0.0,0.0,80
JVASP-85717,0.0,0.0,12
JVASP-87220,0.2731,0.2731,9
JVASP-85469,0.0,0.0,16
JVASP-97932,0.3762,0.3762,30
JVASP-64808,0.9521,0.9521,6
JVASP-64062,1.506,1.506,6
JVASP-63929,0.8389,0.8389,6
JVASP-64880,0.4734,0.4734,6
JVASP-65112,0.7292,0.7292,6
JVASP-90543,0.0888,0.0888,9
JVASP-64109,0.8775,0.8775,3
JVASP-98821,0.0,0.0,40
JVASP-98508,0.0,0.0,28
JVASP-64149,0.0857,0.0857,4
JVASP-64021,0.8156,0.8156,6
JVASP-64207,0.918,0.918,6
JVASP-98570,0.0219,0.0219,48
JVASP-88718,0.2287,0.2287,28
JVASP-42233,0.0369,0.0369,12
JVASP-98367,0.0,0.0,36
JVASP-64276,1.3282,1.3282,6
JVASP-91614,0.0034,0.0034,8
JVASP-53445,0.0196,0.0196,12
JVASP-65034,2.1657,2.1657,6
JVASP-90632,0.0254,0.0254,8
JVASP-63974,1.5148,1.5148,6
JVASP-42416,0.0,0.0,9
JVASP-64550,0.8543,0.8543,6
JVASP-49953,0.0,0.0,20
JVASP-90816,0.0,0.0,8
JVASP-64958,0.5252,0.5252,6
JVASP-64686,1.4226,1.4226,6
JVASP-98623,0.0673,0.0673,44
JVASP-75,0.0,0.0,6
JVASP-64616,0.5611,0.5611,6
JVASP-64337,0.6947,0.6947,6
JVASP-90586,0.0453,0.0453,8
JVASP-63930,1.156,1.156,6
JVASP-64110,0.8972,0.8972,6
JVASP-86105,0.2469,0.2469,5
JVASP-64278,1.3756,1.3756,3
JVASP-91995,0.0,0.0,8
JVASP-37701,0.1063,0.1063,8
JVASP-64022,1.2134,1.2134,6
JVASP-65113,0.7364,0.7364,6
JVASP-97444,0.0469,0.0469,24
JVASP-88165,0.0,0.0,30
JVASP-86852,0.0,0.0,12
JVASP-48170,0.1401,0.1401,18
JVASP-5506,0.0,0.0,36
JVASP-98108,0.0,0.0,32
JVASP-64553,0.7685,0.7685,6
JVASP-97816,0.0,0.0,49
JVASP-63976,1.1858,1.1858,6
JVASP-86506,0.0076,0.0076,5
JVASP-86682,0.0,0.0,12
JVASP-64465,1.1055,1.1055,6
JVASP-98737,0.0,0.0,20
JVASP-42811,0.1921,0.1921,9
JVASP-50405,0.086,0.086,22
JVASP-64111,1.4313,1.4313,6
JVASP-86279,0.219,0.219,6
JVASP-85930,0.0055,0.0055,12
JVASP-64959,0.6899,0.6899,4
JVASP-64618,1.234,1.234,6
JVASP-64393,0.4966,0.4966,3
JVASP-15346,0.0,0.0,5
JVASP-64282,1.0434,1.0434,6
JVASP-63933,1.3117,1.3117,6
JVASP-64063,1.2213,1.2213,3
JVASP-64023,0.8174,0.8174,6
JVASP-88374,0.0,0.0,21
JVASP-43530,0.064,0.064,24
JVASP-90047,0.1634,0.1634,9
JVASP-42667,0.0598,0.0598,12
JVASP-49780,0.0,0.0,19
JVASP-97757,0.0314,0.0314,52
JVASP-64750,0.8822,0.8822,6
JVASP-98831,0.6255,0.6255,20
JVASP-107746,0.1075,0.1075,3
JVASP-64881,0.8653,0.8653,4
JVASP-64338,0.6189,0.6189,6
JVASP-64555,0.8235,0.8235,6
JVASP-97588,0.0,0.0,12
JVASP-63977,1.6438,1.6438,6
JVASP-14620,0.0,0.0,1
JVASP-86159,0.2049,0.2049,6
JVASP-89980,0.0,0.0,9
JVASP-86212,0.0,0.0,8
JVASP-32216,0.0299,0.0299,26
JVASP-42545,0.0,0.0,28
JVASP-98193,0.0068,0.0068,36
JVASP-42312,0.016,0.016,16
JVASP-64112,1.4338,1.4338,6
JVASP-97394,0.0,0.0,22
JVASP-18826,0.0,0.0,4
JVASP-86979,0.0,0.0,6
JVASP-64960,0.2613,0.2613,6
JVASP-91751,0.0,0.0,8
JVASP-12019,0.1402,0.1402,3
JVASP-47969,0.0177,0.0177,28
JVASP-107788,0.0,0.0,5
JVASP-2148,0.0,0.0,8
JVASP-98049,0.0,0.0,29
JVASP-91659,0.247,0.247,8
JVASP-63934,1.1933,1.1933,6
JVASP-48103,0.0,0.0,18
JVASP-64283,0.8283,0.8283,3
JVASP-64024,0.8376,0.8376,6
JVASP-64064,1.1973,1.1973,6
JVASP-92204,0.412,0.412,8
JVASP-87336,0.0398,0.0398,30
JVASP-64394,1.1154,1.1154,6
JVASP-64751,0.8437,0.8437,6
JVASP-64339,0.6772,0.6772,6
JVASP-63980,0.8473,0.8473,6
JVASP-65076,0.6908,0.6908,3
JVASP-48933,0.0,0.0,6
JVASP-98002,0.0,0.0,76
JVASP-22649,0.0,0.0,9
JVASP-64996,0.7593,0.7593,4
JVASP-1291,0.0,0.0,2
JVASP-50768,0.1208,0.1208,10
JVASP-98573,0.0224,0.0224,48
JVASP-64150,0.7794,0.7794,6
JVASP-90344,0.2028,0.2028,9
JVASP-64918,0.388,0.388,6
JVASP-97817,0.0,0.0,28
JVASP-86379,0.0,0.0,5
JVASP-63935,1.0267,1.0267,3
JVASP-90861,0.0,0.0,8
JVASP-14699,0.1532,0.1532,4
JVASP-28357,0.0062,0.0062,6
JVASP-64113,1.1287,1.1287,6
JVASP-2026,0.0,0.0,3
JVASP-97345,0.0,0.0,20
JVASP-90774,0.0404,0.0404,8
JVASP-64816,0.8796,0.8796,6
JVASP-48654,0.0903,0.0903,24
JVASP-97508,0.0,0.0,42
JVASP-64208,0.6619,0.6619,6
JVASP-64066,1.0203,1.0203,6
JVASP-64025,1.2295,1.2295,6
JVASP-64689,1.0473,1.0473,6
JVASP-64882,0.4725,0.4725,6
JVASP-15183,0.0,0.0,5
JVASP-90120,0.1904,0.1904,9
JVASP-64466,1.6884,1.6884,3
JVASP-97867,0.0,0.0,38
JVASP-98509,0.0,0.0,32
JVASP-65077,0.6994,0.6994,6
JVASP-44085,0.0269,0.0269,14
JVASP-63984,1.3357,1.3357,6
JVASP-97590,0.0,0.0,12
JVASP-64151,0.486,0.486,3
JVASP-14835,0.0,0.0,2
JVASP-65114,0.607,0.607,3
JVASP-87919,0.0,0.0,24
JVASP-43762,0.0317,0.0317,20
JVASP-90240,0.0274,0.0274,9
JVASP-97933,0.0,0.0,44
JVASP-98738,0.0079,0.0079,22
JVASP-63936,1.0468,1.0468,6
JVASP-64752,1.3265,1.3265,6
JVASP-85372,0.0,0.0,8
JVASP-87050,0.0,0.0,7
JVASP-91704,0.0,0.0,8
JVASP-88567,0.0,0.0,18
JVASP-88845,0.0,0.0,24
JVASP-64114,0.8736,0.8736,6
JVASP-64822,0.7191,0.7191,6
JVASP-85566,0.0,0.0,12
JVASP-98457,0.0,0.0,64
JVASP-64067,1.1975,1.1975,6
JVASP-97637,0.0062,0.0062,44
JVASP-91945,0.131,0.131,8
JVASP-65035,0.7194,0.7194,6
JVASP-85794,0.0,0.0,8
JVASP-64026,0.935,0.935,6
JVASP-98303,0.0153,0.0153,54
JVASP-90447,0.3468,0.3468,8
JVASP-98241,0.0,0.0,64
JVASP-64209,0.8965,0.8965,6
JVASP-98052,0.0,0.0,28
JVASP-64471,0.6314,0.6314,6
JVASP-97509,0.5067,0.5067,5
JVASP-63986,1.2685,1.2685,6
JVASP-64622,1.1649,1.1649,6
JVASP-64152,1.0928,1.0928,6
JVASP-64691,0.894,0.894,6
JVASP-89906,0.038,0.038,9
JVASP-107748,0.0261,0.0261,8
JVASP-64755,0.8064,0.8064,6
JVASP-64397,1.5068,1.5068,3
JVASP-65079,0.6979,0.6979,6
JVASP-97395,0.0,0.0,36
JVASP-89043,0.0205,0.0205,24
JVASP-87110,0.0062,0.0062,16
JVASP-64559,0.9639,0.9639,6
JVASP-43643,0.1335,0.1335,8
JVASP-18464,0.0246,0.0246,9
JVASP-86785,0.0,0.0,18
JVASP-48806,0.0192,0.0192,24
JVASP-89293,0.0148,0.0148,18
JVASP-98840,0.0632,0.0632,24
JVASP-64823,0.965,0.965,6
JVASP-64115,1.2627,1.2627,6
JVASP-65115,0.5001,0.5001,6
JVASP-64693,0.8921,0.8921,3
JVASP-90634,0.2172,0.2172,8
JVASP-64068,0.8088,0.8088,6
JVASP-64472,0.6727,0.6727,6
JVASP-64027,1.1151,1.1151,6
JVASP-23437,0.0,0.0,9
JVASP-91527,0.0,0.0,8
JVASP-64211,1.0295,1.0295,6
JVASP-98110,0.2621,0.2621,44
JVASP-48581,0.0792,0.0792,22
JVASP-97349,0.0,0.0,12
JVASP-63987,1.4505,1.4505,6
JVASP-64153,0.9833,0.9833,6
JVASP-42920,0.0954,0.0954,23
JVASP-48315,0.1651,0.1651,17
JVASP-97445,0.0,0.0,42
JVASP-1248,0.0,0.0,2
JVASP-64626,1.113,1.113,6
JVASP-52553,0.0,0.0,20
JVASP-107789,0.0501,0.0501,10
JVASP-64398,0.8835,0.8835,6
JVASP-42728,0.0206,0.0206,18
JVASP-97686,0.0597,0.0597,20
JVASP-98510,0.0,0.0,20
JVASP-90544,0.0,0.0,9
JVASP-64961,1.1496,1.1496,6
JVASP-87221,0.0186,0.0186,10
JVASP-64757,0.5749,0.5749,6
JVASP-22622,0.3034,0.3034,7
JVASP-86735,0.0993,0.0993,7
JVASP-98625,0.006,0.006,40
JVASP-64284,1.3271,1.3271,6
JVASP-64116,1.2139,1.2139,6
JVASP-48475,0.0,0.0,18
JVASP-15302,0.0,0.0,5
JVASP-38264,0.4564,0.4564,8
JVASP-64340,0.8733,0.8733,6
JVASP-97511,0.0,0.0,20
JVASP-64697,1.2631,1.2631,6
JVASP-91854,0.0801,0.0801,8
JVASP-38157,0.346,0.346,6
JVASP-64028,0.8765,0.8765,6
JVASP-65080,0.6892,0.6892,6
JVASP-98372,0.0,0.0,36
JVASP-63938,0.4426,0.4426,3
JVASP-64474,0.9171,0.9171,6
JVASP-98004,0.0,0.0,24
JVASP-91569,0.1223,0.1223,8
JVASP-42420,0.0314,0.0314,12
JVASP-90817,0.0,0.0,8
JVASP-85285,0.0243,0.0243,19
JVASP-64399,0.9771,0.9771,6
JVASP-86507,0.0,0.0,5
JVASP-64919,2.2387,2.2387,6
JVASP-90719,0.5342,0.5342,8
JVASP-90176,-0.0,-0.0,9
JVASP-88720,0.0,0.0,32
JVASP-91996,0.0,0.0,8
JVASP-64698,0.5366,0.5366,3
JVASP-97759,0.1171,0.1171,48
JVASP-64117,1.1079,1.1079,6
JVASP-97818,0.0,0.0,36
JVASP-64345,0.9282,0.9282,6
JVASP-98574,0.126,0.126,36
JVASP-86907,0.1459,0.1459,18
JVASP-64287,1.2053,1.2053,6
JVASP-64758,1.0912,1.0912,6
JVASP-90048,0.0,0.0,9
JVASP-65081,1.6248,1.6248,6
JVASP-98841,0.1614,0.1614,20
JVASP-48392,0.0294,0.0294,28
JVASP-42943,0.0793,0.0793,18
JVASP-97594,0.0,0.0,28
JVASP-91895,0.1533,0.1533,8
JVASP-63940,1.0003,1.0003,6
JVASP-88169,0.0,0.0,20
JVASP-43305,0.0283,0.0283,14
JVASP-32,0.0,0.0,10
JVASP-4606,0.0,0.0,20
JVASP-64825,0.4412,0.4412,3
JVASP-64029,1.3123,1.3123,6
JVASP-86683,0.0,0.0,6
JVASP-86161,0.0,0.0,11
JVASP-64475,0.9623,0.9623,6
JVASP-98458,0.0,0.0,11
JVASP-15347,0.0,0.0,5
JVASP-98112,0.0,0.0,24
JVASP-90587,0.0356,0.0356,8
JVASP-107749,0.0806,0.0806,4
JVASP-64699,0.7862,0.7862,6
JVASP-64997,1.3843,1.3843,6
JVASP-97687,0.0,0.0,10
JVASP-64069,0.8305,0.8305,3
JVASP-91615,0.0,0.0,8
JVASP-64401,0.7238,0.7238,6
JVASP-14621,0.0,0.0,2
JVASP-64920,0.528,0.528,6
JVASP-88019,0.3498,0.3498,3
JVASP-98745,0.0,0.0,60
JVASP-64759,1.0118,1.0118,6
JVASP-64118,1.0218,1.0218,6
JVASP-14939,0.0716,0.0716,4
JVASP-64155,1.8394,1.8394,3
JVASP-98053,0.0584,0.0584,7
JVASP-64030,1.4578,1.4578,6
JVASP-86450,0.1448,0.1448,11
JVASP-86038,0.0079,0.0079,18
JVASP-64883,0.1949,0.1949,4
JVASP-38226,0.3391,0.3391,8
JVASP-63941,1.0904,1.0904,6
JVASP-97638,0.0,0.0,30
JVASP-90346,2.3592,2.3592,9
JVASP-98009,0.0,0.0,10
JVASP-97868,0.0,0.0,42
JVASP-63988,0.4401,0.4401,3
JVASP-22561,0.0,0.0,9
JVASP-16219,0.0,0.0,5
JVASP-64962,0.7598,0.7598,4
JVASP-65082,0.9515,0.9515,6
JVASP-98304,0.0257,0.0257,54
JVASP-64560,0.5873,0.5873,6
JVASP-97396,0.0,0.0,52
JVASP-64826,0.9259,0.9259,6
JVASP-86280,0.0,0.0,12
JVASP-90862,0.6704,0.6704,8
JVASP-87920,0.0,0.0,12
JVASP-86596,0.1385,0.1385,8
JVASP-86381,0.0,0.0,6
JVASP-64074,1.1374,1.1374,6
JVASP-50409,0.1014,0.1014,15
JVASP-64762,0.6232,0.6232,6
JVASP-64921,0.1827,0.1827,6
JVASP-65036,0.5029,0.5029,6
JVASP-97934,0.1718,0.1718,48
JVASP-42668,0.1093,0.1093,24
JVASP-64212,0.8699,0.8699,6
JVASP-64031,0.9813,0.9813,6
JVASP-14836,0.0,0.0,1
JVASP-42234,0.0508,0.0508,15
JVASP-63942,1.2754,1.2754,6
JVASP-91660,0.0016,0.0016,8
JVASP-42591,0.188,0.188,18
JVASP-91799,0.0,0.0,8
JVASP-3324,0.0,0.0,5
JVASP-63989,0.8636,0.8636,6
JVASP-90775,0.3159,0.3159,8
JVASP-92205,0.1161,0.1161,8
JVASP-88375,0.0,0.0,40
JVASP-43306,0.0098,0.0098,16
JVASP-90242,0.129,0.129,9
JVASP-48105,0.2115,0.2115,14
JVASP-85718,0.8648,0.8648,5
JVASP-98511,0.0,0.0,23
JVASP-64346,0.6484,0.6484,4
JVASP-85865,0.0,0.0,12
JVASP-98114,0.0,0.0,26
JVASP-64828,0.8158,0.8158,6
JVASP-64630,0.803,0.803,6
JVASP-98194,0.0,0.0,56
JVASP-48172,0.1369,0.1369,24
JVASP-64963,0.3876,0.3876,6
JVASP-49954,0.0647,0.0647,26
JVASP-98575,0.0,0.0,11
JVASP-87337,0.0377,0.0377,56
JVASP-86213,0.0394,0.0394,16
JVASP-64214,0.89,0.89,6
JVASP-64033,1.5018,1.5018,6
JVASP-63943,0.8302,0.8302,6
JVASP-107792,0.0,0.0,10
JVASP-65117,0.3183,0.3183,3
JVASP-65083,0.3477,0.3477,6
JVASP-89907,0.0592,0.0592,9
JVASP-64922,0.9801,0.9801,6
JVASP-98626,0.0,0.0,58
JVASP-64561,0.7388,0.7388,6
JVASP-64763,1.2184,1.2184,6
JVASP-63990,1.5219,1.5219,6
JVASP-65037,0.8945,0.8945,6
JVASP-64119,1.3023,1.3023,3
JVASP-46857,0.0477,0.0477,14
JVASP-2029,0.0001,0.0001,4
JVASP-64347,1.0824,1.0824,6
JVASP-97819,0.0041,0.0041,14
JVASP-97688,0.0,0.0,5
JVASP-64289,0.77,0.77,6
JVASP-98842,0.0482,0.0482,54
JVASP-63945,1.0955,1.0955,6
JVASP-64035,1.3987,1.3987,6
JVASP-97512,0.0,0.0,16
JVASP-64215,0.5751,0.5751,6
JVASP-98243,0.0,0.0,36
JVASP-161,0.0017,0.0017,3
JVASP-97351,0.0117,0.0117,29
JVASP-63991,1.397,1.397,6
JVASP-64484,1.2695,1.2695,6
JVASP-64631,0.1804,0.1804,4
JVASP-97869,0.0022,0.0022,40
JVASP-64700,0.6116,0.6116,6
JVASP-86855,0.0,0.0,4
JVASP-2133,0.0197,0.0197,8
JVASP-91705,0.058,0.058,8
JVASP-64120,0.8193,0.8193,6
JVASP-64564,0.6953,0.6953,6
JVASP-89044,0.0756,0.0756,12
JVASP-64764,1.5457,1.5457,6
JVASP-85471,0.3905,0.3905,18
JVASP-65038,0.2301,0.2301,4
JVASP-85671,0.0,0.0,18
JVASP-107750,0.0056,0.0056,8
JVASP-65118,0.7224,0.7224,6
JVASP-64964,1.0471,1.0471,6
JVASP-64351,0.6302,0.6302,3
JVASP-65085,0.1447,0.1447,6
JVASP-85567,0.2595,0.2595,12
JVASP-64402,0.5738,0.5738,6
JVASP-5509,0.0,0.0,24
JVASP-42812,0.092,0.092,18
JVASP-42633,0.093,0.093,26
JVASP-87115,0.0785,0.0785,19
JVASP-64157,0.8939,0.8939,6
JVASP-47972,0.1226,0.1226,18
JVASP-64295,1.0918,1.0918,6
JVASP-98010,0.0,0.0,30
JVASP-50769,0.0334,0.0334,20
JVASP-42547,0.1956,0.1956,19
JVASP-86786,0.0,0.0,5
JVASP-98373,0.007,0.007,10
JVASP-64830,1.0654,1.0654,3
JVASP-90450,0.2587,0.2587,8
JVASP-22650,0.0,0.0,9
JVASP-64703,0.9932,0.9932,6
JVASP-88569,0.0,0.0,14
JVASP-64076,1.3866,1.3866,6
JVASP-64123,1.2303,1.2303,6
JVASP-42314,0.0204,0.0204,24
JVASP-63949,1.0898,1.0898,6
JVASP-64216,0.8993,0.8993,6
JVASP-97595,0.0483,0.0483,37
JVASP-64490,0.5787,0.5787,6
JVASP-64633,1.097,1.097,6
JVASP-89981,0.0122,0.0122,9
JVASP-49782,0.0,0.0,7
JVASP-97446,0.0208,0.0208,45
JVASP-85931,0.0202,0.0202,8
JVASP-65119,0.7373,0.7373,6
JVASP-52555,0.0497,0.0497,27
JVASP-64887,0.132,0.132,6
JVASP-86106,0.0001,0.0001,16
JVASP-28358,0.0064,0.0064,3
JVASP-65040,0.4871,0.4871,3
JVASP-86510,0.0,0.0,5
JVASP-1399,0.0,0.0,3
JVASP-64923,1.2709,1.2709,4
JVASP-86162,0.048,0.048,6
JVASP-97397,0.0,0.0,34
JVASP-64352,0.5083,0.5083,6
JVASP-64835,0.6111,0.6111,6
JVASP-48660,0.092,0.092,13
JVASP-65087,0.4451,0.4451,4
JVASP-91752,0.6098,0.6098,8
JVASP-64965,0.6319,0.6319,6
JVASP-22588,0.0,0.0,16
JVASP-64217,0.4413,0.4413,4
JVASP-32220,0.0335,0.0335,20
JVASP-64077,1.2449,1.2449,6
JVASP-64159,0.6249,0.6249,6
JVASP-63950,1.0055,1.0055,6
JVASP-64124,0.7899,0.7899,6
JVASP-97820,0.0,0.0,36
JVASP-86980,0.4823,0.4823,7
JVASP-64998,0.3018,0.3018,6
JVASP-97936,0.0718,0.0718,60
JVASP-48941,0.1055,0.1055,20
JVASP-64491,0.798,0.798,6
JVASP-64635,0.9755,0.9755,6
JVASP-64767,0.4288,0.4288,3
JVASP-107793,0.0081,0.0081,10
JVASP-63992,0.8586,0.8586,3
JVASP-64565,0.8396,0.8396,3
JVASP-86909,0.0,0.0,16
JVASP-98011,0.0,0.0,14
JVASP-64036,0.7949,0.7949,3
JVASP-98577,0.0071,0.0071,28
JVASP-97639,0.0135,0.0135,80
JVASP-98245,0.0,0.0,44
JVASP-97762,0.0,0.0,58
JVASP-98627,0.0,0.0,60
JVASP-87051,0.0,0.0,8
JVASP-91999,0.0002,0.0002,8
JVASP-65120,0.6683,0.6683,6
JVASP-91946,0.0001,0.0001,8
JVASP-15304,0.0,0.0,4
JVASP-98305,0.0,0.0,32
JVASP-107751,0.0123,0.0123,8
JVASP-64837,0.922,0.922,6
JVASP-43020,0.0,0.0,29
JVASP-98460,0.0,0.0,12
JVASP-98846,0.0,0.0,16
JVASP-98512,0.0,0.0,23
JVASP-97689,0.0162,0.0162,28
JVASP-64125,1.2928,1.2928,6
JVASP-64769,1.104,1.104,6
JVASP-63951,1.0498,1.0498,6
JVASP-64966,0.3326,0.3326,6
JVASP-64219,0.7113,0.7113,6
JVASP-98195,0.0,0.0,80
JVASP-85286,0.0,0.0,18
JVASP-86738,0.0,0.0,12
JVASP-89294,0.0,0.0,21
JVASP-97596,0.0,0.0,26
JVASP-63993,0.9394,0.9394,6
JVASP-64162,0.9175,0.9175,6
JVASP-64494,0.6758,0.6758,6
JVASP-98376,0.0061,0.0061,52
JVASP-64080,1.0918,1.0918,6
JVASP-90818,0.0,0.0,8
JVASP-65088,2.0135,2.0135,6
JVASP-64999,2.3198,2.3198,6
JVASP-64704,0.4337,0.4337,4
JVASP-65041,1.0183,1.0183,4
JVASP-64039,1.0237,1.0237,6
JVASP-64406,0.6632,0.6632,6
JVASP-98057,0.0,0.0,42
JVASP-97515,0.0,0.0,28
JVASP-64888,0.8383,0.8383,4
JVASP-97871,0.0,0.0,40
JVASP-43531,0.0322,0.0322,12
JVASP-64924,0.3216,0.3216,4
JVASP-107794,0.1458,0.1458,10
JVASP-43763,0.0111,0.0111,24
JVASP-63952,0.933,0.933,6
JVASP-42423,0.1714,0.1714,14
JVASP-4216,0.0,0.0,12
JVASP-14837,0.0,0.0,1
JVASP-64354,1.0254,1.0254,3
JVASP-86684,0.0,0.0,12
JVASP-64163,0.0195,0.0195,4
JVASP-64770,1.0199,1.0199,6
JVASP-14938,0.0677,0.0677,4
JVASP-64081,1.3695,1.3695,6
JVASP-64220,0.8796,0.8796,6
JVASP-64407,0.645,0.645,6
JVASP-64496,0.6789,0.6789,6
JVASP-65122,0.5297,0.5297,4
JVASP-64126,1.135,1.135,6
JVASP-65000,2.1997,2.1997,6
JVASP-63994,1.2142,1.2142,6
JVASP-97938,0.1102,0.1102,34
JVASP-88170,0.7454,0.7454,28
JVASP-15348,0.0,0.0,3
JVASP-91616,0.0336,0.0336,8
JVASP-64042,0.8338,0.8338,6
JVASP-12050,0.0,0.0,11
